,股票代码,股票名称,每股收益(元),营业收入(元),营业收入同比增长(%),营业收入季度环比增长(%),净利润(元),净利润同比增长(%),净利润季度环比增长(%),每股净资产(元),净资产收益率(%),每股经营现金流量(元),销售毛利率(%),所属行业,最新公告日期
164,sh.600039,四川路桥,0.2505,13272612721.2,145.5953428722,-45.0182,1196788142.61,326.18,-8.3675,4.999397733639,5.15,-0.390569622119,17.7901917118,工程建设,2021-04-29
165,sz.300989,蕾奥规划,0.33,85569397.14,10.62,,14666985.82,6.17,,4.553437839111,7.42,-2.801475802444,48.7863833862,工程建设,2021-05-06
166,sh.689009,九号公司,0.37,1778577104.15,172.9033301389,5.5606,25407584.42,123.1554769352,320.2826,5.21762263674,0.68,-0.091707023536,21.4276290632,机械行业,2021-04-30
167,sh.688819,天能股份,0.44,7259495726.0,34.0140100968,-26.9972,411927361.97,40.71,-49.4258,12.220660532949,4.08,-2.663741840675,19.3192284119,电力行业,2021-04-30
168,sh.688682,霍莱沃,0.1565,44870196.25,33.4161774198,-56.2208,4342797.47,26.03,-85.3178,7.161092644685,2.21,-1.175172524324,31.5714492111,电子信息,2021-04-30
169,sh.688679,通源环境,-0.01,136976672.29,33.5886647841,-59.1375,-1045870.08,-139.36,-102.9126,8.060902881794,-0.1,-0.606878035199,23.8717760793,环保工程,2021-04-30
170,sh.688665,四方光电,0.56,105291888.5,304.5816191808,-18.1129,32896604.91,8037.61,-13.134,10.165243116143,8.43,0.132414584,50.8594292047,仪器仪表,2021-04-30
171,sh.688663,新风光,0.19,126153151.52,45.9346867615,,19852018.07,164.31,,5.402797142054,3.56,0.006511392149,32.3993719757,电力行业,2021-04-30
172,sh.688661,和林微纳,0.566,90244075.86,134.05064028,,33957258.43,221.49,,6.352623000875,18.94,0.3648831325,46.4617034863,电子元件,2021-04-30
173,sh.688600,皖仪科技,-0.09,66196459.53,174.0553226749,-65.5428,-12055846.46,14.0275235033,-120.9672,6.163509250187,-1.46,-0.159089528499,52.6514203289,仪器仪表,2021-04-30
174,sh.688585,上纬新材,-0.04,429819237.76,82.7954876263,-32.2568,-14582098.84,-300.2,-176.3926,2.529979810689,-1.38,-0.300100415278,3.8276014135,材料行业,2021-04-30
175,sh.688567,孚能科技,-0.16,366689116.82,198.8638545149,-34.7126,-176194130.9,-79.1481367557,-364.5828,9.251794653381,-1.76,0.233329615604,3.8931444554,汽车行业,2021-04-30
176,sh.688559,海目星,-0.11,126018604.27,28.2824347215,-79.8474,-22539117.53,-20.26,-152.8239,6.8032647431,-1.65,-0.67545793015,31.1366396552,专用设备,2021-04-30
177,sh.688518,联赢激光,0.04,228181533.09,40.7140795454,-42.9319,12768303.57,7.41,-76.3798,4.857603045922,0.88,0.111960630114,37.8705702691,专用设备,2021-04-30
178,sh.688505,复旦张江,0.0,126203456.0,263.524029879,-62.6163,5117336.0,127.98490063,-93.5885,1.934819670182,0.25,-0.02344605465,93.9385067236,医药制造,2021-04-30
179,sh.688500,慧辰资讯,-0.015,76655804.6,32.1573214502,-52.7299,-1130083.64,50.4387251594,-102.0264,16.561151583901,-0.092,-0.828337712763,34.0400535826,电子信息,2021-04-30
180,sh.688456,有研粉材,0.14,572716113.19,78.0732242746,8.0122,14235989.05,90.97,-84.0061,10.065020189755,1.59,-0.792403946942,9.1946944162,金属制品,2021-04-30
181,sh.688396,华润微,0.3289,2044871636.12,47.9192851265,-2.0886,399905847.59,251.85,44.3641,7.873852581472,3.7616,0.560962576853,31.4674104728,电子元件,2021-04-30
182,sh.688378,奥来德,0.7125,129375153.61,9.4150814736,18.3849,52106890.18,15.71,43.3155,22.361052869079,3.24,-0.934568485863,55.2712243771,专用设备,2021-04-30
183,sh.688377,迪威尔,0.07,121393845.67,-33.0738250833,-15.2767,12843589.81,-53.52,29.3374,7.859834498914,0.84,0.107978190705,21.1218170316,专用设备,2021-04-30
184,sh.688368,晶丰明源,1.12,407514538.24,124.2402227407,2.8626,69165287.88,2424.3,77.4571,21.923198977435,5.23,0.347461996104,37.3706516994,电子元件,2021-04-30
185,sh.688360,德马科技,0.0,197992942.62,118.5167974159,-35.7871,293290.63,116.5002572221,-99.2399,10.382606197755,0.03,-0.515763401043,18.5408747323,机械行业,2021-04-30
186,sh.688356,键凯科技,0.6,69918824.65,158.7711845294,14.9916,35993273.76,229.52,21.8084,14.940748273,4.12,0.104058119667,85.0107631636,化工行业,2021-04-30
187,sh.688339,亿华通,-0.22,10155282.72,-41.9716980862,-97.7085,-15577685.46,51.8957856991,-144.6179,32.039240700426,-0.69,-0.608321686667,22.7882944651,电子元件,2021-04-30
188,sh.688333,铂力特,-0.62,45485285.08,147.2902418292,-83.7624,-49953950.79,-202.3155406392,-150.0619,14.327964080625,-4.32,-0.522215498875,27.1124675558,专用设备,2021-04-30
189,sh.688329,艾隆科技,0.1,39949459.16,293.5016903185,,5894796.45,185.3787951774,,9.526410231865,1.29,-0.077395673316,60.3314281014,医疗行业,2021-04-30
190,sh.688321,微芯生物,-0.0179,75304640.64,130.064634402,-9.6881,-7343828.23,-241.44,0.5011,3.642071418073,-0.49,0.060108314707,94.8530179189,医药制造,2021-04-30
191,sh.688318,财富趋势,0.78,60561862.51,83.7258148433,-54.1804,51936819.51,151.53,-55.4013,44.257649823009,1.78,0.111074696115,83.0655715413,软件服务,2021-04-30
192,sh.688311,盟升电子,0.01,19908993.92,33.1972436963,-92.0653,916839.77,115.2521871017,-98.7251,14.348639907735,0.06,-0.131047343943,59.99999999,电子信息,2021-04-30
193,sh.688189,南新制药,0.1763,250724188.68,-23.0001635754,4.9165,24678193.46,-6.45,-60.1355,11.610728476714,1.51,-0.492442558571,92.9514156879,医药制造,2021-04-30
194,sh.688185,康希诺,-0.06,466758070.1,11483.2059124128,2328.9283,-14114144.59,38.9066152853,93.6062,24.494322576264,-0.23,-0.050173108133,51.9999999996,医药制造,2021-04-30
195,sh.688183,生益电子,0.09,802281242.77,3.9273683104,-2.5078,64367941.85,-40.05,39.024,4.78317521953,2.45,0.173767797832,21.5893640617,电子元件,2021-04-30
196,sh.688180,君实生物,0.43,1615115584.67,838.8065492802,176.5758,377321280.11,264.5114150444,168.2389,7.173109424444,6.24,0.458012004078,82.6333588604,医药制造,2021-04-30
197,sh.688178,万德斯,0.11,120158985.82,76.6368514478,-56.2629,9663181.57,12.77,-52.9478,13.33885171958,0.86,-1.207766701353,37.283904915,环保工程,2021-04-30
198,sh.688169,石头科技,4.73,1111680261.0,82.011231296,-28.3103,315227236.0,150.81,-32.9406,111.831708580841,4.32,6.519240072404,49.6357609609,家电行业,2021-04-30
199,sh.688165,埃夫特,-0.03,283212451.69,33.0006350427,-15.044,-16360495.08,59.7810030771,81.3025,3.941094773851,-0.79,-0.048279734122,17.1390728163,机械行业,2021-04-30
200,sh.688157,松井股份,0.29,112248230.08,36.6805485184,-4.428,22745759.26,62.61,1.758,14.09429644799,2.06,0.135125464698,48.6639728493,化工行业,2021-04-30
201,sh.688155,先惠技术,0.23,151070137.99,140.6459571283,-24.7258,17236969.81,1405.54,-41.8951,14.589738013744,1.58,-0.051078496379,33.0285073767,专用设备,2021-04-30
202,sh.688129,东来技术,0.16,95495368.63,47.2797239785,-24.8875,18733747.82,93.09,-20.4311,6.750458147833,2.36,0.0554530745,46.4229288875,化工行业,2021-04-30
203,sh.688113,联测科技,0.37,77724133.48,226.65,,17552866.93,102.51,,7.84709698847,4.81,0.273788901258,42.4606689613,专用设备,2021-04-30
204,sh.688111,金山办公,0.6668,773353031.7,107.7425316477,2.0529,307396427.3,178.65,8.6783,15.52249073,4.39,0.495160065228,89.7432336723,软件服务,2021-04-30
205,sh.688096,京源环保,0.05,33965729.01,7.8439650429,-76.8617,5844591.34,44.14,-77.3452,6.865005203764,0.8,-0.410847378919,39.6757690554,专用设备,2021-04-30
206,sh.688092,爱科科技,0.19,53973407.63,79.2247623233,-25.558,8641472.4,42.08,-52.2284,8.283738096025,3.44,-0.246537588277,43.79997491,专用设备,2021-04-30
207,sh.688089,嘉必优,0.28,78829125.16,41.4674596987,-9.6042,33755464.12,33.12,64.8357,11.187258341333,2.54,-0.07699895375,53.1777736781,食品饮料,2021-04-30
208,sh.688086,紫晶存储,0.05,85912485.06,-15.9004239267,-59.7298,10106399.56,-35.81,-53.5255,9.770309826107,0.54,-0.1265820689,41.2777967664,专用设备,2021-04-30
209,sh.688081,兴图新科,-0.26,4596270.25,118.7816501635,-96.145,-19487443.11,-49.04,-162.5874,9.653736112636,-2.71,-0.362989334783,53.2561935408,通讯行业,2021-04-30
210,sh.688078,龙软科技,0.04,25024280.72,-4.047493369,-67.1634,2916294.65,41.11,-88.3048,7.273249598728,0.57,-0.225066291166,52.0095371596,软件服务,2021-04-30
211,sh.688077,大地熊,0.38,294715538.66,159.0818544629,10.6056,30140219.57,471.74,51.941,11.791311844375,3.25,-0.072519883,18.7529311862,材料行业,2021-04-30
212,sh.688070,纵横股份,-0.16,21380793.91,17.3653962936,-80.2256,-11879813.84,-278.3146480068,-159.3328,8.284830656543,-2.74,-0.758484453186,62.1854735421,航天航空,2021-04-30
213,sh.688060,云涌科技,0.0954,36632242.71,-13.345290847,-68.9902,5722797.93,-54.01,-82.1663,15.395422417167,0.6215,-0.273148921667,40.7910663791,软件服务,2021-04-30
214,sh.688051,佳华科技,0.11,108184242.57,-21.3166924119,-60.1605,8224590.62,-69.72,-90.7244,19.397989604831,0.55,-1.30969513112,41.9264618696,软件服务,2021-04-30
215,sh.688033,天宜上佳,0.02,75256165.48,7.9898075754,-57.8531,10267860.17,-46.56,-79.887,5.415189880719,0.42,0.177859997509,70.4322556457,交运设备,2021-04-30
216,sh.688026,洁特生物,0.48,173974009.06,133.5834802414,37.6758,48051641.98,43.52,587.1757,8.4494482982,5.85,-0.0122811917,44.0535188584,塑胶制品,2021-04-30
217,sh.688021,奥福环保,0.35,90621884.17,28.7868727627,0.7496,26772984.01,29.02,60.9481,11.61841431694,2.9,-0.298494673461,53.833536123,材料行业,2021-04-30
218,sh.688013,天臣医疗,0.16,45832956.17,50.0520861104,2.9734,12939825.97,115.39,45.7825,5.986561191625,2.74,0.1851228015,58.9223481022,医疗行业,2021-04-30
219,sh.688009,中国通号,0.06,6571740629.36,27.6137487296,-59.434,586246461.93,16.16,-49.7604,3.806583063243,1.42,-0.120550395435,26.4992061129,交运设备,2021-04-30
220,sh.688008,澜起科技,0.12,299529716.12,-39.5807927234,-15.6763,134117550.34,-49.0,-40.6336,7.345161396488,1.64,0.113543614707,65.1253112001,电子元件,2021-04-30
221,sh.688006,杭可科技,0.13,311963969.38,87.0259272414,-32.5305,51990675.07,7.32,-19.0743,6.569203273392,1.99,0.072847003017,39.750078875,专用设备,2021-04-30
222,sh.688003,天准科技,-0.107,116995668.05,25.6020631057,-78.0017,-20434708.97,-1006.8179979327,-122.8071,7.791895619163,-1.35,-0.451185864205,39.9485225812,专用设备,2021-04-30
223,sh.605338,巴比食品,0.06,252896407.99,131.802665562,-20.7572,13779999.75,3.43,-80.9851,6.644725712177,0.84,-0.087846475806,22.6867423725,食品饮料,2021-04-30
224,sh.605305,中际联合,0.61,154754039.3,95.2607814474,,50665315.1,115.69,,11.725024466545,5.38,0.476210311879,57.4281455218,专用设备,2021-04-30
225,sh.605299,舒华体育,0.03,321806481.24,48.2007746778,-37.5482,12735337.02,23.62,-79.6626,3.171332569557,0.98,-0.112739718323,26.0429110119,文教休闲,2021-04-30
226,sh.605198,德利股份,0.03,150979401.6,-25.3952248741,-17.4624,12257777.51,-62.92,-63.1275,5.771981754315,0.58,0.434123521699,17.1616356903,食品饮料,2021-04-30
227,sh.605179,一鸣食品,0.03,492521792.06,73.5534018644,-15.2477,10046736.27,203.24,-70.0243,3.241895531621,0.78,-0.027524965686,36.9224957863,食品饮料,2021-04-30
228,sh.605177,东亚药业,0.22,189641637.8,30.911933318,-7.1582,24540005.7,239.76,261.6735,15.441073543046,1.41,0.412579997183,33.5487353822,医药制造,2021-04-30
229,sh.605166,聚合顺,0.2,1031914950.77,131.34656674,19.8585,62292975.86,229.04,16.8751,3.895418234177,5.2,-0.226795684098,11.1664649721,化工行业,2021-04-30
230,sh.605155,西大门,0.19,91929640.98,34.891526916,-15.0047,18063011.33,13.14,-14.351,10.726898512396,1.77,0.082845014896,38.0581702779,材料行业,2021-04-30
231,sh.605128,上海沿浦,0.259,200669294.21,87.6308406934,-29.9725,20742507.0,105.68,-29.978,12.849932465,2.04,0.723200209,21.7381750814,汽车行业,2021-04-29
232,sh.605117,德业股份,0.78,864583513.6,66.2228012201,,100243712.9,119.9,,7.558730635625,10.93,0.401734071484,19.3560422756,家电行业,2021-04-30
233,sh.605108,同庆楼,0.16,403783177.35,108.2564936547,-15.4369,31521888.87,-17.79,-59.9228,9.2657290179,1.72,0.24309689255,51.968799933,旅游酒店,2021-04-30
234,sh.605100,华丰股份,0.67,477222244.16,48.9884675094,12.1977,58289988.77,27.42,8.7519,20.689384031603,3.3,0.981350438639,19.8777513477,机械行业,2021-04-30
235,sh.605086,龙高股份,0.25,62938500.77,61.339927506,,23837756.75,124.14,,6.307596608646,4.02,0.330498063958,68.8920023349,玻璃陶瓷,2021-04-30
236,sh.605080,浙江自然,,225179055.11,55.1259847221,,61660690.96,59.6868531874,,9.720128638617,,0.145554831118,41.2133157654,纺织服装,2021-04-30
237,sh.605068,明新旭腾,0.44,203512448.18,61.9299755988,-15.464,72307344.55,102.31,18.2367,10.713448135241,4.16,0.808092581145,47.9884892563,汽车行业,2021-04-30
238,sh.603996,*ST中新,-0.2411,228004.49,-99.3806622869,-97.4384,-72359692.75,-65.4673322375,75.9162,-6.771023106947,,0.004749224921,-3818.4141680719,电子元件,2021-04-30
239,sh.603989,艾华集团,0.28,674161496.56,58.103195162,-12.2241,112774707.95,83.53,-0.2938,6.739357374359,4.24,0.256761996819,31.4624119966,电子元件,2021-04-30
240,sh.603988,中电电机,0.23,142015053.6,16.5755703361,-41.6621,54646892.08,-43.68,4976.7773,3.449536091497,6.97,-0.025909274872,33.8473971607,机械行业,2021-04-30
241,sh.603983,丸美股份,0.25,404116254.86,9.1155291234,-33.5002,100127604.69,-15.75,-20.8069,7.65958968114,3.28,-0.153360272645,63.9136702307,化工行业,2021-04-30
242,sh.603982,泉峰汽车,0.2362,423014832.01,72.2738993744,-11.1106,47246155.75,285.11,-18.8574,7.979170243233,2.98,-0.011734487977,27.6536877523,汽车行业,2021-04-30
243,sh.603980,吉华集团,0.16,672093601.84,59.2151162835,27.9608,113912312.09,222.31,31.7465,6.543431311329,2.52,-0.075180911929,23.1509567528,化工行业,2021-04-30
244,sh.603939,益丰药房,0.452,3629778943.99,19.0888625761,-2.1058,241294627.81,29.39,35.7217,12.563708484922,4.17,1.076648459687,40.5440887723,医药制造,2021-04-30
245,sh.603937,丽岛新材,0.17,379070631.82,99.7340348407,-5.795,35556511.21,252.57,10.6158,7.340176490664,2.35,-0.233482743106,16.2804936678,金属制品,2021-04-30
246,sh.603929,亚翔集成,-0.04,297702611.13,108.316322313,-35.7254,-8221699.29,-38.3556023042,64.9096,4.814175694741,-0.8,-0.138924219488,6.0505129571,工程建设,2021-04-30
247,sh.603922,金鸿顺,0.05,112847378.81,42.2576659463,-16.9708,5841996.75,177.86,-72.5808,8.163959558125,0.56,0.188526835781,20.674239549,汽车行业,2021-04-30
248,sh.603920,世运电路,0.07,687732336.33,37.9619646025,-4.7601,27930134.08,-46.19,-68.4098,6.663967784824,1.0,0.269807269365,16.678949523,电子元件,2021-04-30
249,sh.603918,金桥信息,0.012,163696810.04,124.9483895573,-65.5796,3565228.62,141.9826333258,-92.9245,3.811886687426,0.492,-0.197402134322,34.0259689644,软件服务,2021-04-30
250,sh.603917,合力科技,0.0854,121258486.49,19.8747218803,-41.64,13395287.81,-25.32,-18.4994,6.646131469898,1.29,0.008292737564,25.7416981224,汽车行业,2021-04-30
251,sh.603908,牧高笛,0.32,209784450.5,25.7089549565,58.5193,21209566.04,70.27,694.5629,6.914822588244,4.71,-0.581061224022,25.9410366451,纺织服装,2021-04-30
252,sh.603903,中持股份,0.13,196705563.24,6.6691804192,-73.7382,25842293.99,12.09,-54.602,5.241765643427,2.47,-0.313029235563,39.6045566972,环保工程,2021-04-30
253,sh.603885,吉祥航空,-0.14,2457077278.11,3.2474324922,-16.1866,-278361269.24,43.3578792305,-4803.7411,5.505743201443,-2.63,0.006331201797,-11.8366771449,民航机场,2021-04-30
254,sh.603880,南卫股份,0.0405,141682428.93,41.0686228751,-12.4619,9128042.63,-3.23,47.8731,3.15927771676,1.3,-0.244192280842,23.8549463651,医药制造,2021-04-30
255,sh.603869,新智认知,0.02,159791266.87,89.8265527542,-71.3586,11758011.01,109.73,-93.3662,7.879248407992,0.3,-0.018571378386,37.7837254142,电子信息,2021-04-30
256,sh.603863,ST松炀,0.07,119966429.4,33.1725212791,-23.9625,14977938.64,35.69,-41.9292,5.776862830486,1.27,-0.06520385951,20.4267441505,造纸印刷,2021-04-30
257,sh.603861,白云电器,0.113,450377669.53,43.5892609411,-58.2425,49937787.68,161.56,-69.4122,5.82252935691,1.87,-0.711309291781,17.6758740044,输配电气,2021-04-30
258,sh.603860,中公高科,-0.09,22884711.6,112.3127011336,-76.1441,-5694973.13,45.976900122,-115.5297,9.884649296341,-0.88,-0.341373520396,26.5342868031,工程建设,2021-04-30
259,sh.603843,正平股份,0.02,979338904.33,89.1376106854,-45.9853,8579429.56,194.97,-84.4766,2.701066467912,0.57,-0.258131707744,7.0159805065,工程建设,2021-04-30
260,sh.603833,欧派家居,0.43,3299581634.23,130.7372672862,-34.1148,243679660.84,340.02,-60.2103,20.118000572793,2.02,-0.372658686204,30.1944560703,木业家具,2021-04-30
261,sh.603822,嘉澳环保,0.2862,318726377.14,32.53484428,35.1916,20997058.17,197.58,283.5321,10.911084258796,2.52,-0.142348956185,21.5464309343,化工行业,2021-04-30
262,sh.603817,海峡环保,0.0731,191045948.19,30.9480697649,-8.3267,32917717.14,-3.18,4.1361,3.938657632533,1.8,0.263113057368,40.8647460256,环保工程,2021-04-30
263,sh.603816,顾家家居,0.62,3781962929.13,65.3154583606,-8.2331,385051539.4,25.58,334.3266,11.13394658215,5.59,0.209635982556,33.0186312293,木业家具,2021-04-30
264,sh.603810,丰山集团,0.43,454318728.7,0.8201103496,15.3211,50375579.42,-40.12,-8.8218,11.968245016157,3.69,-0.408570744948,22.4714135629,农药兽药,2021-04-30
265,sh.603800,道森股份,-0.1327,173268040.91,90.3117753102,-37.6491,-27594165.17,-2513.02,-242.5528,4.231739283125,-3.09,-0.404195649135,11.7978919959,专用设备,2021-04-30
266,sh.603798,康普顿,0.26,372689094.6,68.0561979917,97.9909,50491006.04,54.56,223.3736,5.2902272394,5.04,0.7972094453,38.178835075,化工行业,2021-04-30
267,sh.603778,乾景园林,-0.05,33039923.42,239.8922451438,-65.5006,-31379155.35,-132.4594604013,50.6098,2.166318574975,-2.23,-0.110990132455,21.4053969499,园林工程,2021-04-30
268,sh.603759,海天股份,0.1467,207194797.68,46.2668204705,,34322688.85,303.73,,6.656233267212,2.67,0.091064126346,47.1788347702,公用事业,2021-04-30
269,sh.603729,ST龙韵,0.08,173503073.33,-3.937349666,-5.4607,7585735.07,81.78,127.5454,8.506115280165,0.96,0.816717705436,8.1528523262,文化传媒,2021-04-30
270,sh.603712,七一二,0.022,346566593.88,31.3643027847,-74.9936,16962035.11,94.82,-95.1587,3.9133647725,0.56,0.633960113199,47.1183526813,通讯行业,2021-04-30
271,sh.603711,香飘飘,0.01,690919315.8,60.6728020282,-63.0132,2975226.26,103.4770033302,-99.0521,6.878981873672,0.1,-0.628049767656,30.7743443884,食品饮料,2021-04-30
272,sh.603708,家家悦,0.21,4715436785.99,-4.1197528155,61.73,128131788.02,-27.22,229.4431,4.627196474259,4.62,0.954040788873,24.5446270829,商业百货,2021-04-30
273,sh.603706,东方环宇,0.28,367692128.61,27.8981739525,6.4272,52189873.08,13.6,53.7102,8.433184978382,3.32,0.048829979118,22.9202771837,公用事业,2021-04-30
274,sh.603699,纽威股份,0.08,776166701.15,10.7449638758,-16.1516,58994121.27,-39.59,-53.5082,3.882834753653,2.05,-0.02705246944,24.3907646926,机械行业,2021-04-30
275,sh.603698,航天工程,0.03,261208768.79,536.7117549596,-76.3134,15878454.91,154.3042353601,-85.1629,5.472869743223,0.54,0.433075677643,25.9072354743,化工行业,2021-04-30
276,sh.603696,安记食品,0.06,130391437.96,69.3057150034,-2.425,13546976.38,26.47,0.1499,2.46702698159,2.36,0.015381744855,24.1641987564,食品饮料,2021-04-30
277,sh.603690,至纯科技,0.239,231120750.62,104.1314443609,-63.7108,74924515.42,605.2797647555,-57.9209,10.799851345498,2.33,-0.232744424631,41.5465160927,专用设备,2021-04-30
