,股票代码,股票名称,所属地域,行业,业绩预告发布日期,业绩预告统计日期,业绩预告类型,业绩预告摘要,预告归属于母公司的净利润增长上限(%),预告归属于母公司的净利润增长下限(%)
4542,sz.300078,思创医惠,浙江,软件服务,2020/2/3,2019/12/31,略增,"预计2019年1-12月归属于上市公司股东的净利润盈利:15,064.62万元至19,368.8万元,同比上年增长:5%至35%。",35,5
4543,sz.300078,思创医惠,浙江,软件服务,2020/4/9,2020/3/31,略减,"预计2020年1-3月归属于上市公司股东的净利润盈利:1,727.81万元至2,591.72万元,同比上年下降:10%至40%。",-10,-40
4544,sz.300078,思创医惠,浙江,软件服务,2021/2/22,2020/12/31,略减,"预计2020年1-12月归属于上市公司股东的净利润盈利:9,507.56万元至13,877.56万元,同比上年下降:5.98%至35.59%。",-5.98,-35.59
4545,sz.300079,数码视讯,北京,通信设备,2020/1/18,2019/12/31,略减,"预计2019年1-12月归属于上市公司股东的净利润盈利:6,500万元至7,500万元,同比上年下降:11.06%至22.92%。",-11.06,-22.92
4546,sz.300079,数码视讯,北京,通信设备,2020/4/10,2020/3/31,首亏,"预计2020年1-3月归属于上市公司股东的净利润亏损:2,600万元至3,100万元,同比上年下降:149%至158%。",-149,-158
4547,sz.300079,数码视讯,北京,通信设备,2020/7/15,2020/6/30,预减,"预计2020年1-6月归属于上市公司股东的净利润盈利:300万元至500万元,同比上年下降:90.8%至94.48%。",-90.8,-94.48
4548,sz.300080,易成新能,河南,电气设备,2020/2/3,2019/12/31,预减,"预计2019年1-12月归属于上市公司股东的净利润盈利:55,000万元至75,000万元,同比上年下降:56.6%至68.17%。",-56.6,-68.17
4549,sz.300080,易成新能,河南,电气设备,2020/4/9,2020/3/31,预减,"预计2020年1-3月归属于上市公司股东的净利润盈利:1,000万元至1,300万元,同比上年下降:95.81%至96.77%。",-95.81,-96.77
4550,sz.300080,易成新能,河南,电气设备,2020/4/29,2020/6/30,不确定,预计2020年1-6月归属于上市公司股东的净利润不确定。,0,0
4551,sz.300080,易成新能,河南,电气设备,2020/7/14,2020/6/30,预减,"预计2020年1-6月归属于上市公司股东的净利润盈利:1,400万元至1,800万元,同比上年下降:97.35%至97.94%。",-97.35,-97.94
4552,sz.300080,易成新能,河南,电气设备,2020/10/30,2020/12/31,预减,"预计2020年1-12月归属于上市公司股东的净利润盈利:1,500万元至2,000万元,同比上年下降:96.68%至97.51%。",-96.68,-97.51
4553,sz.300080,易成新能,河南,电气设备,2021/2/1,2020/12/31,预减,"预计2020年1-12月归属于上市公司股东的净利润盈利:500万元至750万元,同比上年下降:98.84%至99.23%。",-98.84,-99.23
4554,sz.300081,恒信东方,北京,文教休闲,2020/1/17,2019/12/31,预减,"预计2019年1-12月归属于上市公司股东的净利润盈利:6,500万元至9,500万元,同比上年下降:52.1%至67.22%。",-52.1,-67.22
4555,sz.300081,恒信东方,北京,文教休闲,2020/4/9,2020/3/31,首亏,"预计2020年1-3月归属于上市公司股东的净利润亏损:1,000万元至1,300万元。",-171.841358,-193.393765
4556,sz.300081,恒信东方,北京,文教休闲,2020/10/29,2020/12/31,不确定,预计2020年1-12月归属于上市公司股东的净利润对比上年同期存在大幅下降或亏损可能。,0,0
4557,sz.300081,恒信东方,北京,文教休闲,2021/1/26,2020/12/31,首亏,"预计2020年1-12月归属于上市公司股东的净利润亏损:30,000万元至45,000万元。",-632.558056,-898.837085
4558,sz.300082,奥克股份,辽宁,化工原料,2020/1/15,2019/12/31,略增,"预计2019年1-12月归属于上市公司股东的净利润盈利:34,500万元至36,500万元,同比上年增长:5.93%至12.07%。",12.07,5.93
4559,sz.300082,奥克股份,辽宁,化工原料,2020/4/9,2020/3/31,预减,"预计2020年1-3月归属于上市公司股东的净利润盈利:1,000万元至1,500万元,同比上年下降:73.93%至82.62%。",-73.93,-82.62
4560,sz.300082,奥克股份,辽宁,化工原料,2020/7/10,2020/6/30,略增,"预计2020年1-6月归属于上市公司股东的净利润盈利:13,300万元至13,900万元,同比上年增长:0.09%至4.61%。",4.61,0.09
4561,sz.300082,奥克股份,辽宁,化工原料,2020/10/9,2020/9/30,略增,"预计2020年1-9月归属于上市公司股东的净利润盈利:29,000万元至30,000万元,同比上年增长:19.59%至23.71%。",23.71,19.59
4562,sz.300082,奥克股份,辽宁,化工原料,2021/1/22,2020/12/31,略增,"预计2020年1-12月归属于上市公司股东的净利润盈利:40,000万元至41,000万元,同比上年增长:13.62%至16.46%。",16.46,13.62
4563,sz.300083,创世纪,广东,元器件,2020/1/21,2019/12/31,扭亏,"预计2019年1-12月归属于上市公司股东的净利润盈利:1,160万元至1,660万元。",100.579279,100.404797
4564,sz.300083,创世纪,广东,元器件,2020/4/10,2020/3/31,预增,"预计2020年1-3月归属于上市公司股东的净利润盈利:1,275.23万元至1,530.27万元,同比上年增长:50%至80%。",80,50
4565,sz.300083,创世纪,广东,元器件,2020/5/11,2020/6/30,预增,"预计2020年1-6月归属于上市公司股东的净利润盈利:14,807.21万元至15,214.75万元,同比上年增长:990%至1020%。",1020,990
4566,sz.300083,创世纪,广东,元器件,2020/10/15,2020/9/30,扭亏,"预计2020年1-9月归属于上市公司股东的净利润盈利:17,470.4万元至19,470.4万元。",335.025826,310.883967
4567,sz.300083,创世纪,广东,元器件,2021/1/29,2020/12/31,首亏,"预计2020年1-12月归属于上市公司股东的净利润亏损:57,800万元至62,800万元。",-4696.404953,-5094.017839
4568,sz.300084,海默科技,甘肃,石油开采,2020/1/24,2019/12/31,预减,"预计2019年1-12月归属于上市公司股东的净利润盈利:3,000万元至4,500万元,同比上年下降:31.75%至54.5%。",-31.75,-54.5
4569,sz.300084,海默科技,甘肃,石油开采,2020/4/9,2020/3/31,增亏,"预计2020年1-3月归属于上市公司股东的净利润亏损:2,300万元至2,800万元。",-24.227921,-51.233991
4570,sz.300084,海默科技,甘肃,石油开采,2020/6/25,2020/6/30,增亏,"预计2020年1-6月归属于上市公司股东的净利润亏损:48,000万元至53,000万元。",-1545.464055,-1716.866561
4571,sz.300084,海默科技,甘肃,石油开采,2021/1/30,2020/12/31,首亏,"预计2020年1-12月归属于上市公司股东的净利润亏损:53,000万元至58,000万元。",-1634.136457,-1778.866312
4572,sz.300085,银之杰,深圳,软件服务,2020/1/21,2019/12/31,略减,"预计2019年1-12月归属于上市公司股东的净利润盈利:2,500万元至3,500万元,同比上年下降:2.1%至30.07%。",-2.1,-30.07
4573,sz.300085,银之杰,深圳,软件服务,2020/4/10,2020/3/31,减亏,"预计2020年1-3月归属于上市公司股东的净利润亏损:1,200万元至1,700万元。",53.884022,34.669032
4574,sz.300085,银之杰,深圳,软件服务,2020/7/29,2020/6/30,减亏,"预计2020年1-6月归属于上市公司股东的净利润亏损:1,100万元至1,600万元。",51.377024,29.275671
4575,sz.300085,银之杰,深圳,软件服务,2021/1/29,2020/12/31,预增,"预计2020年1-12月归属于上市公司股东的净利润盈利:2,000万元至2,600万元,同比上年增长:306.68%至428.68%。",428.68,306.68
