,股票名称,股票代码,识别日期,最新日期,形态识别,左底id,左底价格,右底id,右底价格,中顶id,中顶价格,收盘价格,颈线价格,首次突破,突破幅度,当日涨幅,突破放量,当前成交量-手,平均成交量-手,最大盈利id,最大盈利价格,最大盈利比例%,最大亏损id,最大亏损价格,最大亏损比例%
0,长江健康,sz.002435,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,4.66,2022-06-14 00:00:00,4.66,2022-06-10 00:00:00,4.72,5.52,4.72,,True,,,,,,,,,,
1,三祥新材,sh.603663,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-31 00:00:00,15.94,2022-07-13 00:00:00,15.66,2022-07-11 00:00:00,22.51,,,,False,,,,,,,,,,
2,达实智能,sz.002421,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,2.78,2022-06-14 00:00:00,2.83,2022-06-06 00:00:00,2.92,3.22,2.92,,True,,,,,,,,,,
3,康尼机电,sh.603111,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,4.39,2022-07-15 00:00:00,4.38,2022-06-28 00:00:00,4.73,,,,False,,,,,,,,,,
4,华宇软件,sz.300271,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,6.65,2022-07-15 00:00:00,6.72,2022-07-01 00:00:00,7.57,,,,False,,,,,,,,,,
5,海波重科,sz.300517,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-16 00:00:00,12.29,2022-07-11 00:00:00,12.05,2022-06-21 00:00:00,13.09,,,,False,,,,,,,,,,
6,浙版传媒,sh.601921,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-20 00:00:00,7.43,2022-07-12 00:00:00,7.4,2022-06-01 00:00:00,8.09,,,,False,,,,,,,,,,
7,武汉控股,sh.600168,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,6.05,2022-06-22 00:00:00,6.15,2022-06-01 00:00:00,6.66,6.9,6.66,True,True,0.7299,True,33295154,7556612.41025641,,,,,,
8,北斗星通,sz.002151,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,29.52,2022-07-13 00:00:00,29.05,2022-06-28 00:00:00,32.2,,,,False,,,,,,,,,,
9,梦百合,sh.603313,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,10.52,2022-06-14 00:00:00,10.65,2022-06-06 00:00:00,11.47,12.0,11.47,,True,,,,,,,,,,
10,居然之家,sz.000785,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,4.0,2022-07-15 00:00:00,3.95,2022-06-07 00:00:00,4.68,,,,False,,,,,,,,,,
11,厦工股份,sh.600815,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-22 00:00:00,2.8,2022-06-30 00:00:00,2.79,2022-06-28 00:00:00,2.87,2.96,2.87,,True,,,,,,,,,,
12,乐歌股份,sz.300729,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,16.19,2022-07-15 00:00:00,16.2,2022-07-06 00:00:00,18.54,,,,False,,,,,,,,,,
13,全聚德,sz.002186,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,7.97,2022-06-14 00:00:00,7.97,2022-05-31 00:00:00,8.59,,,,False,,,,,,,,,,
14,安诺其,sz.300067,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,3.31,2022-07-15 00:00:00,3.34,2022-06-28 00:00:00,3.6,,,,False,,,,,,,,,,
15,生益科技,sh.600183,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-26 00:00:00,15.73,2022-07-15 00:00:00,15.55,2022-06-28 00:00:00,17.17,,,,False,,,,,,,,,,
16,鸿远电子,sh.603267,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-25 00:00:00,118.23,2022-07-15 00:00:00,118.0,2022-06-28 00:00:00,140.3,,,,False,,,,,,,,,,
17,首创环保,sh.600008,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-22 00:00:00,2.87,2022-07-11 00:00:00,2.84,2022-07-01 00:00:00,2.93,,,,False,,,,,,,,,,
18,华达新材,sh.605158,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-22 00:00:00,6.34,2022-07-15 00:00:00,6.22,2022-06-28 00:00:00,6.57,,,,False,,,,,,,,,,
19,江苏索普,sh.600746,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,10.41,2022-07-12 00:00:00,10.3,2022-06-07 00:00:00,13.64,,,,False,,,,,,,,,,
20,株冶集团,sh.600961,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,8.39,2022-07-15 00:00:00,8.44,2022-06-27 00:00:00,9.98,,,,False,,,,,,,,,,
21,建科院,sz.300675,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,15.36,2022-06-22 00:00:00,15.43,2022-05-30 00:00:00,16.89,,,,False,,,,,,,,,,
22,建新股份,sz.300107,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,5.17,2022-06-22 00:00:00,5.23,2022-06-06 00:00:00,5.54,,,,False,,,,,,,,,,
23,四川九洲,sz.000801,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,6.33,2022-07-15 00:00:00,6.25,2022-06-01 00:00:00,7.12,,,,False,,,,,,,,,,
24,太龙药业,sh.600222,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,5.53,2022-07-15 00:00:00,5.59,2022-06-07 00:00:00,6.29,,,,False,,,,,,,,,,
25,常熟银行,sh.601128,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-06 00:00:00,7.07,2022-06-13 00:00:00,7.17,2022-06-10 00:00:00,7.27,7.6,7.27,,True,,,,,,,,,,
26,好想你,sz.002582,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,6.97,2022-07-15 00:00:00,6.92,2022-07-04 00:00:00,7.61,,,,False,,,,,,,,,,
27,新华医疗,sh.600587,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-26 00:00:00,18.89,2022-07-15 00:00:00,19.05,2022-06-20 00:00:00,22.65,,,,False,,,,,,,,,,
28,晨光新材,sh.605399,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-08 00:00:00,40.4,2022-07-12 00:00:00,40.69,2022-06-14 00:00:00,50.5,,,,False,,,,,,,,,,
29,格林达,sh.603931,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,18.7,2022-07-12 00:00:00,18.64,2022-06-28 00:00:00,20.46,,,,False,,,,,,,,,,
30,宜通世纪,sz.300310,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,3.95,2022-07-15 00:00:00,3.96,2022-06-29 00:00:00,4.37,,,,False,,,,,,,,,,
31,映翰通,sh.688080,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,37.09,2022-07-12 00:00:00,37.52,2022-06-06 00:00:00,44.3,,,,False,,,,,,,,,,
32,海能达,sz.002583,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,4.4,2022-06-22 00:00:00,4.47,2022-06-06 00:00:00,4.86,,,,False,,,,,,,,,,
33,通程控股,sz.000419,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,4.76,2022-06-14 00:00:00,4.8,2022-06-01 00:00:00,5.25,,,,False,,,,,,,,,,
34,永吉股份,sh.603058,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,6.7,2022-07-12 00:00:00,6.74,2022-06-28 00:00:00,7.41,,,,False,,,,,,,,,,
35,鲁商发展,sh.600223,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,8.31,2022-07-15 00:00:00,8.3,2022-06-30 00:00:00,10.48,,,,False,,,,,,,,,,
36,启明信息,sz.002232,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,12.46,2022-07-15 00:00:00,12.54,2022-06-28 00:00:00,14.75,,,,False,,,,,,,,,,
37,中飞股份,sz.300489,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-22 00:00:00,15.52,2022-07-12 00:00:00,15.23,2022-06-24 00:00:00,18.13,,,,False,,,,,,,,,,
38,塞力医疗,sh.603716,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,12.81,2022-06-13 00:00:00,12.88,2022-06-10 00:00:00,12.91,13.4,12.91,,True,,,,,,,,,,
39,江南化工,sz.002226,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,5.09,2022-06-22 00:00:00,5.16,2022-06-06 00:00:00,5.45,,,,False,,,,,,,,,,
40,苏盐井神,sh.603299,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,10.74,2022-07-12 00:00:00,10.92,2022-06-13 00:00:00,13.6,,,,False,,,,,,,,,,
41,宇信科技,sz.300674,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,14.27,2022-07-15 00:00:00,14.24,2022-06-15 00:00:00,16.02,,,,False,,,,,,,,,,
42,狄耐克,sz.300884,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,9.72,2022-07-12 00:00:00,9.82,2022-06-28 00:00:00,10.64,,,,False,,,,,,,,,,
43,小熊电器,sz.002959,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,55.64,2022-06-13 00:00:00,56.47,2022-06-13 00:00:00,56.47,,,,False,,,,,,,,,,
44,上海机场,sh.600009,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,47.26,2022-06-13 00:00:00,47.3,2022-05-31 00:00:00,50.41,,,,False,,,,,,,,,,
45,达安基因,sz.002030,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,17.1,2022-06-14 00:00:00,17.15,2022-06-10 00:00:00,17.33,18.2,17.33,,True,,,,,,,,,,
46,复星医药,sh.600196,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,42.25,2022-06-29 00:00:00,42.3,2022-06-22 00:00:00,44.6,47.0,44.6,,True,,,,,,,,,,
47,渤海化学,sh.600800,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,3.86,2022-07-15 00:00:00,3.79,2022-06-28 00:00:00,4.21,,,,False,,,,,,,,,,
48,华神科技,sz.000790,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,4.51,2022-07-15 00:00:00,4.57,2022-06-08 00:00:00,4.92,,,,False,,,,,,,,,,
49,如意集团,sz.002193,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,5.55,2022-06-22 00:00:00,5.63,2022-06-06 00:00:00,6.12,,,,False,,,,,,,,,,
50,延华智能,sz.002178,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-01 00:00:00,4.43,2022-06-15 00:00:00,4.46,2022-06-06 00:00:00,4.74,,,,False,,,,,,,,,,
51,浙数文化,sh.600633,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-20 00:00:00,6.26,2022-07-15 00:00:00,6.23,2022-06-21 00:00:00,7.59,,,,False,,,,,,,,,,
52,中辰股份,sz.300933,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,7.52,2022-06-15 00:00:00,7.62,2022-06-13 00:00:00,7.85,8.81,7.85,,True,,,,,,,,,,
53,融钰集团,sz.002622,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,3.0,2022-06-14 00:00:00,3.03,2022-06-06 00:00:00,3.17,,,,False,,,,,,,,,,
54,漳州发展,sz.000753,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,3.74,2022-07-06 00:00:00,3.72,2022-07-01 00:00:00,3.92,4.06,3.92,,True,,,,,,,,,,
55,合兴股份,sh.605005,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,16.35,2022-07-13 00:00:00,16.2,2022-06-23 00:00:00,19.42,,,,False,,,,,,,,,,
56,宏达高科,sz.002144,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,8.61,2022-06-14 00:00:00,8.77,2022-06-06 00:00:00,8.95,9.76,8.95,,True,,,,,,,,,,
57,精准信息,sz.300099,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-20 00:00:00,6.64,2022-07-12 00:00:00,6.7,2022-06-28 00:00:00,7.33,,,,False,,,,,,,,,,
58,复洁环保,sh.688335,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-25 00:00:00,27.23,2022-06-22 00:00:00,27.62,2022-06-06 00:00:00,29.67,,,,False,,,,,,,,,,
59,佳创视讯,sz.300264,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,5.37,2022-07-15 00:00:00,5.38,2022-05-31 00:00:00,6.09,,,,False,,,,,,,,,,
60,平潭发展,sz.000592,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,2.42,2022-07-15 00:00:00,2.41,2022-07-04 00:00:00,2.68,,,,False,,,,,,,,,,
61,青松建化,sh.600425,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,3.97,2022-07-07 00:00:00,3.93,2022-06-16 00:00:00,4.27,,,,False,,,,,,,,,,
62,齐翔腾达,sz.002408,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-20 00:00:00,7.53,2022-07-13 00:00:00,7.46,2022-06-14 00:00:00,8.37,,,,False,,,,,,,,,,
63,东方材料,sh.603110,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,35.95,2022-07-12 00:00:00,35.7,2022-06-24 00:00:00,40.13,,,,False,,,,,,,,,,
64,天润乳业,sh.600419,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-20 00:00:00,12.5,2022-06-14 00:00:00,12.53,2022-05-23 00:00:00,13.12,,,,False,,,,,,,,,,
65,西南证券,sh.600369,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,3.6,2022-07-15 00:00:00,3.63,2022-06-15 00:00:00,4.19,,,,False,,,,,,,,,,
66,龙版传媒,sh.605577,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-20 00:00:00,10.51,2022-07-15 00:00:00,10.72,2022-06-06 00:00:00,14.48,,,,False,,,,,,,,,,
67,恒银科技,sh.603106,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,4.67,2022-07-15 00:00:00,4.6,2022-07-11 00:00:00,5.29,,,,False,,,,,,,,,,
68,章源钨业,sz.002378,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,7.57,2022-07-13 00:00:00,7.62,2022-06-28 00:00:00,8.37,,,,False,,,,,,,,,,
69,精伦电子,sh.600355,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,2.8,2022-07-15 00:00:00,2.84,2022-07-07 00:00:00,3.48,,,,False,,,,,,,,,,
70,品茗股份,sh.688109,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-30 00:00:00,28.15,2022-07-15 00:00:00,28.53,2022-06-06 00:00:00,33.75,,,,False,,,,,,,,,,
71,维信诺,sz.002387,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,5.97,2022-07-15 00:00:00,5.95,2022-06-06 00:00:00,6.72,,,,False,,,,,,,,,,
72,开能健康,sz.300272,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,5.56,2022-07-15 00:00:00,5.55,2022-06-24 00:00:00,6.05,,,,False,,,,,,,,,,
73,金山股份,sh.600396,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,2.96,2022-07-15 00:00:00,2.98,2022-06-21 00:00:00,3.42,,,,False,,,,,,,,,,
74,锌业股份,sz.000751,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,3.17,2022-07-15 00:00:00,3.13,2022-07-07 00:00:00,3.64,,,,False,,,,,,,,,,
75,深南电A,sz.000037,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-07 00:00:00,6.62,2022-06-13 00:00:00,6.66,2022-06-09 00:00:00,6.89,7.69,6.89,,True,,,,,,,,,,
76,棒杰股份,sz.002634,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,4.5,2022-06-13 00:00:00,4.51,2022-06-10 00:00:00,4.51,4.78,4.51,,True,,,,,,,,,,
77,法本信息,sz.300925,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-22 00:00:00,11.27,2022-07-15 00:00:00,11.06,2022-06-28 00:00:00,12.02,,,,False,,,,,,,,,,
78,深天地A,sz.000023,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,10.41,2022-07-15 00:00:00,10.28,2022-06-23 00:00:00,12.88,,,,False,,,,,,,,,,
79,广电运通,sz.002152,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,8.52,2022-07-15 00:00:00,8.63,2022-06-21 00:00:00,9.42,,,,False,,,,,,,,,,
80,永泰能源,sh.600157,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,1.57,2022-06-30 00:00:00,1.59,2022-06-14 00:00:00,1.77,,,,False,,,,,,,,,,
81,华天科技,sz.002185,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,8.45,2022-07-15 00:00:00,8.48,2022-06-28 00:00:00,9.5,,,,False,,,,,,,,,,
82,ST安信,sh.600816,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-22 00:00:00,4.11,2022-07-12 00:00:00,4.09,2022-06-28 00:00:00,4.26,,,,False,,,,,,,,,,
83,北新建材,sz.000786,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-30 00:00:00,28.5,2022-06-13 00:00:00,28.63,2022-06-01 00:00:00,30.86,,,,False,,,,,,,,,,
84,八方股份,sh.603489,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,183.02,2022-07-12 00:00:00,182.81,2022-06-17 00:00:00,207.1,,,,False,,,,,,,,,,
85,苏泊尔,sz.002032,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,53.25,2022-07-15 00:00:00,52.27,2022-06-27 00:00:00,57.29,,,,False,,,,,,,,,,
86,交大思诺,sz.300851,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-26 00:00:00,21.52,2022-07-12 00:00:00,21.7,2022-06-29 00:00:00,23.8,,,,False,,,,,,,,,,
87,澄天伟业,sz.300689,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,15.81,2022-06-15 00:00:00,16.03,2022-06-06 00:00:00,17.48,,,,False,,,,,,,,,,
88,爱迪尔,sz.002740,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,3.25,2022-06-14 00:00:00,3.25,2022-06-10 00:00:00,3.37,3.56,3.37,,True,,,,,,,,,,
89,中联重科,sz.000157,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,5.7,2022-07-15 00:00:00,5.69,2022-07-01 00:00:00,6.46,,,,False,,,,,,,,,,
90,利柏特,sh.605167,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,7.49,2022-07-15 00:00:00,7.39,2022-06-28 00:00:00,8.19,,,,False,,,,,,,,,,
91,海航科技,sh.600751,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,2.6,2022-07-15 00:00:00,2.57,2022-07-04 00:00:00,2.82,,,,False,,,,,,,,,,
92,国恩股份,sz.002768,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-31 00:00:00,23.05,2022-06-22 00:00:00,23.14,2022-06-14 00:00:00,24.26,,,,False,,,,,,,,,,
93,电魂网络,sh.603258,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,19.24,2022-07-15 00:00:00,19.05,2022-06-21 00:00:00,21.54,,,,False,,,,,,,,,,
94,品渥食品,sz.300892,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-20 00:00:00,25.87,2022-07-15 00:00:00,25.83,2022-06-30 00:00:00,29.95,,,,False,,,,,,,,,,
95,科锐国际,sz.300662,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-25 00:00:00,45.2,2022-07-15 00:00:00,45.24,2022-06-13 00:00:00,53.7,,,,False,,,,,,,,,,
96,华大基因,sz.300676,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-30 00:00:00,65.35,2022-07-15 00:00:00,65.19,2022-07-04 00:00:00,72.92,,,,False,,,,,,,,,,
97,宁水集团,sh.603700,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,13.36,2022-07-12 00:00:00,13.49,2022-06-10 00:00:00,15.72,,,,False,,,,,,,,,,
98,立达信,sh.605365,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,14.41,2022-06-14 00:00:00,14.42,2022-06-06 00:00:00,15.17,17.33,15.17,,True,,,,,,,,,,
99,中化岩土,sz.002542,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-13 00:00:00,2.75,2022-07-15 00:00:00,2.73,2022-07-13 00:00:00,3.04,,,,False,,,,,,,,,,
100,中国银河,sh.601881,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,8.64,2022-07-15 00:00:00,8.59,2022-06-15 00:00:00,9.95,,,,False,,,,,,,,,,
101,京源环保,sh.688096,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,13.06,2022-07-12 00:00:00,13.11,2022-06-06 00:00:00,14.24,,,,False,,,,,,,,,,
102,霍普股份,sz.301024,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-14 00:00:00,25.22,2022-07-15 00:00:00,24.83,2022-06-29 00:00:00,26.41,,,,False,,,,,,,,,,
103,未名医药,sz.002581,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,16.63,2022-06-15 00:00:00,16.69,2022-06-13 00:00:00,16.94,,,,False,,,,,,,,,,
104,惠伦晶体,sz.300460,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-30 00:00:00,10.87,2022-07-15 00:00:00,11.08,2022-06-28 00:00:00,12.86,,,,False,,,,,,,,,,
105,远方信息,sz.300306,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-30 00:00:00,10.28,2022-06-14 00:00:00,10.28,2022-06-06 00:00:00,11.31,,,,False,,,,,,,,,,
106,申菱环境,sz.301018,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-31 00:00:00,22.3,2022-06-15 00:00:00,22.73,2022-06-07 00:00:00,23.97,31.5,23.97,,True,,,,,,,,,,
107,睿能科技,sh.603933,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,9.99,2022-06-15 00:00:00,10.06,2022-06-06 00:00:00,10.87,,,,False,,,,,,,,,,
108,森特股份,sh.603098,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-26 00:00:00,32.08,2022-07-12 00:00:00,32.44,2022-06-20 00:00:00,37.46,,,,False,,,,,,,,,,
109,宁波色母,sz.301019,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-31 00:00:00,22.1,2022-06-22 00:00:00,22.2,2022-06-08 00:00:00,23.25,,,,False,,,,,,,,,,
110,铁流股份,sh.603926,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,9.47,2022-07-12 00:00:00,9.52,2022-06-28 00:00:00,11.15,,,,False,,,,,,,,,,
111,辽港股份,sh.601880,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,1.68,2022-07-15 00:00:00,1.68,2022-05-26 00:00:00,1.75,,,,False,,,,,,,,,,
112,万和电气,sz.002543,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,6.74,2022-07-07 00:00:00,6.87,2022-06-20 00:00:00,7.29,7.52,7.29,,True,,,,,,,,,,
113,德宏股份,sh.603701,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,8.14,2022-07-12 00:00:00,8.09,2022-06-28 00:00:00,9.26,,,,False,,,,,,,,,,
114,苏州银行,sz.002966,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-01 00:00:00,5.85,2022-07-15 00:00:00,5.84,2022-07-12 00:00:00,6.32,,,,False,,,,,,,,,,
115,向日葵,sz.300111,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,2.83,2022-06-13 00:00:00,2.83,2022-06-10 00:00:00,2.85,3.09,2.85,,True,,,,,,,,,,
116,北清环能,sz.000803,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,14.08,2022-07-12 00:00:00,14.32,2022-06-20 00:00:00,16.56,,,,False,,,,,,,,,,
117,科安达,sz.002972,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-30 00:00:00,16.43,2022-07-15 00:00:00,16.41,2022-06-02 00:00:00,17.48,,,,False,,,,,,,,,,
118,科蓝软件,sz.300663,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,13.7,2022-07-15 00:00:00,13.69,2022-07-01 00:00:00,15.61,,,,False,,,,,,,,,,
119,山东钢铁,sh.600022,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-20 00:00:00,1.61,2022-07-15 00:00:00,1.64,2022-06-08 00:00:00,1.75,,,,False,,,,,,,,,,
120,江中药业,sh.600750,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-02 00:00:00,12.91,2022-07-15 00:00:00,13.13,2022-06-16 00:00:00,14.83,,,,False,,,,,,,,,,
121,华数传媒,sz.000156,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,7.22,2022-07-15 00:00:00,7.3,2022-06-30 00:00:00,7.97,,,,False,,,,,,,,,,
122,友好集团,sh.600778,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,6.06,2022-06-22 00:00:00,6.11,2022-05-26 00:00:00,6.75,,,,False,,,,,,,,,,
123,丽江股份,sz.002033,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,6.61,2022-06-13 00:00:00,6.61,2022-06-10 00:00:00,6.67,8.99,6.67,,True,,,,,,,,,,
124,奥赛康,sz.002755,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,8.72,2022-07-15 00:00:00,8.72,2022-06-08 00:00:00,10.29,,,,False,,,,,,,,,,
125,山水比德,sz.300844,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,26.81,2022-07-15 00:00:00,26.5,2022-06-29 00:00:00,30.23,,,,False,,,,,,,,,,
126,中牧股份,sh.600195,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,11.65,2022-07-15 00:00:00,11.66,2022-06-20 00:00:00,13.16,,,,False,,,,,,,,,,
