,ts_code,name,area,industry,list_date,close,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
1333,002908.SZ,德生科技,广东,元器件,20171020,16.25,4.0346,0.48,37.2174,38.7213,4.3854,6.6853,6.1984,0.9234,0.9234,20079.4668,14313.3491,10937.5653,326291.3355,232591.9229
1334,002909.SZ,集泰股份,广东,化工原料,20171026,9.44,1.5069,0.65,29.4552,20.4009,2.9954,2.4762,2.2403,1.9913,1.9913,26651.8148,21621.5965,8091.5458,251593.1317,204107.871
1335,002910.SZ,庄园牧场,甘肃,乳制品,20171031,10.18,14.1397,0.99,46.3526,122.647,1.4958,2.924,3.2429,0.4409,0.4409,23368.06,12806.195,7411.79,237886.8508,130367.0651
1336,002911.SZ,佛燃能源,广东,供气供热,20171122,16.1,2.5666,0.93,21.7528,19.2508,2.6771,1.3928,1.1912,3.1056,3.1056,55600.0,55567.075,6127.075,895160.0,894629.9075
1337,002912.SZ,中新赛克,深圳,软件服务,20171121,50.0,2.3323,0.91,29.5615,33.2234,5.3843,9.6445,9.4909,0.8125,0.8125,17447.104,12522.496,8781.376,872355.2,626124.8
1338,002913.SZ,奥士康,湖南,元器件,20171201,56.08,1.0261,0.89,30.9984,28.8443,3.1792,3.6434,3.0805,0.8916,0.8916,14786.8152,14564.7837,3730.8837,829244.5964,816793.0699
1339,002915.SZ,中欣氟材,浙江,化工原料,20171205,15.21,2.8455,0.91,,,3.194,4.376,3.0021,,,20402.0455,9028.5748,7317.6523,310315.1121,137324.6227
1340,002916.SZ,深南电路,深圳,元器件,20171213,122.51,4.9012,1.15,48.6278,40.9616,8.4657,5.6961,5.0594,0.651,0.651,48932.481,48132.3702,15325.5032,5994718.2473,5896696.6732
1341,002917.SZ,金奥博,深圳,化工原料,20171208,8.98,3.94,2.18,39.7665,34.2499,3.2255,5.3961,4.1795,0.7424,0.7424,27134.4,18580.8,8126.4,243666.912,166855.584
1342,002918.SZ,蒙娜丽莎,广东,其他建材,20171219,31.98,1.8964,0.57,30.0112,25.5818,4.068,3.4141,2.9093,1.0942,1.0942,40610.79,21052.815,12727.7025,1298733.0642,673269.0237
1343,002919.SZ,名臣健康,广东,日用化工,20171218,39.08,1.9396,0.63,206.8344,96.9748,7.9535,9.224,7.9081,0.2559,0.2559,12213.5745,6840.0495,4472.5995,477306.4915,267309.1345
1344,002920.SZ,德赛西威,广东,汽车配件,20171226,119.27,2.4506,0.82,224.5395,140.247,14.8244,12.2907,10.7724,0.1677,0.1677,55000.0,54985.0,19513.1875,6559850.0,6558060.95
1345,002921.SZ,联诚精密,山东,汽车配件,20171227,18.57,1.1539,0.57,32.7303,22.4223,2.0258,2.0263,1.7547,1.5838,1.5838,8160.0,6249.5,4166.0,151531.2,116053.215
1346,002922.SZ,伊戈尔,广东,电气设备,20171229,12.0,1.2186,0.88,36.4763,38.4913,1.4733,1.6142,1.6388,1.2915,1.2915,17440.86,12540.8429,6362.6952,209290.32,150490.1148
1347,002923.SZ,润都股份,广东,化学制药,20180105,16.25,0.7434,0.85,25.4091,23.0334,2.9954,2.2215,2.3254,2.4619,2.4619,18591.15,14013.3695,7085.7601,302106.1875,227717.2544
1348,002925.SZ,盈趣科技,福建,元器件,20180115,68.8,3.8685,1.07,32.4351,31.219,7.0991,8.1892,6.8531,1.4427,1.4427,45879.1338,43134.9739,11170.1564,3156484.4054,2967686.2043
1349,002926.SZ,华西证券,四川,证券,20180205,10.45,1.7363,0.77,19.1622,14.9821,1.3095,6.9668,6.02,0.7273,0.7273,262500.0,177814.7433,130201.8846,2743125.0,1858164.0675
1350,002927.SZ,泰永长征,贵州,电气设备,20180223,10.8,2.1379,0.83,32.8257,27.904,2.8728,4.0162,3.2079,1.5315,1.5315,22366.37,9350.432,7168.8141,241556.796,100984.6656
1351,002928.SZ,华夏航空,贵州,空运,20180302,13.17,5.526,2.18,26.5784,43.4025,3.8183,2.4687,2.841,0.3821,0.3821,101356.7644,41872.4299,41872.4299,1334868.5871,551459.9018
1352,002929.SZ,润建股份,广西,通信设备,20180301,22.56,1.201,0.87,21.648,21.6991,1.677,1.3398,1.2291,0.5319,0.5319,22074.6347,7660.1373,7060.6163,498003.7588,172812.6975
1353,002930.SZ,宏川智慧,广东,仓储物流,20180328,18.56,3.9593,1.27,56.5176,43.4788,4.2867,16.9577,11.3923,1.2426,1.2426,44399.4496,17954.5652,17954.5652,824053.7846,333236.7301
1354,002931.SZ,锋龙股份,浙江,汽车配件,20180403,15.6,3.9129,0.47,38.5138,33.8575,3.8505,5.4099,4.4697,0.601,0.601,14220.8,4340.6336,4340.6336,221844.48,67713.8842
1355,002932.SZ,明德生物,湖北,医疗保健,20180710,90.01,14.5678,0.95,149.5734,17.5965,6.4748,34.2863,9.113,0.1072,0.1072,6900.5147,3002.2197,3002.2197,621115.3281,270229.7952
1356,002933.SZ,新兴装备,北京,航空,20180828,31.94,1.6907,0.82,27.3538,35.0359,2.4179,10.1481,12.8457,1.3463,1.3463,11735.0,5335.5886,4662.5678,374815.9,170418.6999
1357,002935.SZ,天奥电子,四川,元器件,20180903,24.56,2.0093,0.89,45.836,46.6499,4.0338,5.893,5.9159,0.6264,0.6264,20800.65,10503.4553,10503.4553,510863.964,257964.8622
1358,002936.SZ,郑州银行,河南,银行,20180919,3.81,2.2391,0.65,8.7147,9.5817,0.7604,2.1227,1.9353,2.0685,2.0685,751412.509,165660.8062,165325.2237,2862881.6593,631167.6716
1359,002937.SZ,兴瑞科技,浙江,元器件,20180926,12.16,1.3379,1.16,25.8905,28.3328,3.6707,3.4978,3.5897,0.9868,0.9868,29440.0,9756.1988,9756.1988,357990.4,118635.3774
1360,002938.SZ,鹏鼎控股,深圳,元器件,20180918,42.5,1.8976,0.5,33.5893,37.7641,4.8875,3.691,3.6733,1.1765,1.1765,231143.0816,48016.9744,47980.8081,9823580.968,2040721.412
1361,002939.SZ,长城证券,深圳,证券,20181026,11.85,1.7615,0.93,37.0657,26.2067,2.0683,9.4317,6.0302,0.9283,0.9283,310340.5351,166418.0931,88677.0778,3677535.3409,1972054.4032
1362,002940.SZ,昂利康,浙江,化学制药,20181023,36.26,2.5057,0.62,30.9881,23.8137,2.7474,2.4918,2.789,2.5869,2.5869,9594.6819,4387.8439,4305.3361,347903.1657,159103.2198
1363,002941.SZ,新疆交建,新疆,建筑工程,20181128,10.7,2.4955,1.02,37.0486,32.7139,2.8497,1.1597,1.144,0.5607,0.5607,64500.0,19309.4,17275.0,690150.0,206610.58
1364,002942.SZ,新农股份,浙江,农药化肥,20181205,26.69,0.9248,0.53,20.7267,17.78,3.0395,2.9489,2.6197,1.3114,1.3114,12000.0,3911.25,3911.25,320280.0,104391.2625
1365,002943.SZ,宇晶股份,湖南,机床制造,20181129,20.25,24.5263,1.32,147.7743,,2.6202,6.7138,6.1313,0.2469,0.2469,10000.0,5285.2725,5275.35,202500.0,107026.7681
1366,002945.SZ,华林证券,西藏,证券,20190117,13.89,9.5043,1.41,84.9125,47.0835,6.4333,37.1095,25.2033,0.36,0.36,270000.0,75478.9089,27000.0,3750300.0,1048402.0446
1367,002946.SZ,新乳业,四川,乳制品,20190125,20.13,7.5856,1.09,70.5084,68.6476,8.4053,3.0283,2.8124,0.2981,0.2981,85371.0666,15931.672,15931.672,1718519.5707,320704.5574
1368,002947.SZ,恒铭达,江苏,元器件,20190201,34.69,1.7772,0.56,26.4951,33.0499,3.2534,7.5112,7.4372,1.6594,1.6594,12664.951,4868.8066,4868.8066,439347.1502,168898.901
1369,002948.SZ,青岛银行,山东,银行,20190116,5.12,3.7549,0.71,10.1057,9.8425,1.05,2.4011,2.1286,3.9063,3.9063,450969.0,60505.2226,60505.2226,2308961.28,309786.7397
1370,002949.SZ,华阳国际,深圳,建筑工程,20190226,20.34,4.5604,0.77,29.2796,25.4714,3.2714,3.3376,2.6011,0.9833,0.9833,19603.0,9349.7,7282.45,398725.02,190172.898
1371,002950.SZ,奥美医疗,湖北,医疗保健,20190311,21.34,5.7897,0.7,41.4775,12.6651,4.9336,5.7446,3.6234,1.8744,1.8744,63326.5407,22352.3216,10670.3372,1351388.3785,476998.5429
1372,002951.SZ,金时科技,四川,广告包装,20190315,12.59,3.9056,1.02,28.2632,27.0746,3.7972,8.7216,7.9461,1.9857,1.9857,40500.0,7166.6666,7166.6666,509895.0,90228.3325
1373,002952.SZ,亚世光电,辽宁,元器件,20190328,14.17,1.367,0.83,28.6657,24.9064,2.8236,5.2081,5.1298,1.8349,1.8349,16434.0,6995.6438,4562.1342,232869.78,99128.2726
1374,002953.SZ,日丰股份,广东,电气设备,20190509,19.89,1.312,0.59,31.8939,33.2277,3.37,2.2464,2.2203,0.5971,0.5971,17387.9128,5269.9447,5269.9447,345845.5856,104819.2001
1375,002955.SZ,鸿合科技,北京,IT设备,20190523,20.38,0.7132,0.63,15.3409,38.0279,1.6087,0.9976,1.2305,,,23645.4451,9724.6374,8024.6376,481894.1711,198188.1102
1376,002956.SZ,西麦食品,广西,食品,20190619,25.3,2.5053,0.65,25.7166,27.547,3.0577,4.1613,4.0494,3.1621,3.1621,16000.0,6982.588,5256.816,404800.0,176659.4764
1377,002957.SZ,科瑞技术,深圳,专用机械,20190726,20.0,2.0093,0.82,31.4741,28.0648,3.2783,4.4001,4.2049,0.9955,0.9955,41183.74,15388.7203,8318.1148,823674.8,307774.406
1378,002958.SZ,青农商行,山东,银行,20190326,4.67,1.1259,0.84,9.1845,8.8228,1.0061,2.9721,2.8154,3.212,3.212,555555.5556,269550.9592,269550.9592,2594444.4447,1258802.9795
1379,002959.SZ,小熊电器,广东,家用电器,20190823,116.0,3.8105,0.62,67.4766,42.8352,9.6947,6.7322,5.2229,0.6631,0.6631,15600.0,7622.94,4210.7206,1809600.0,884261.04
1380,002960.SZ,青鸟消防,河北,专用机械,20190809,31.91,5.2742,2.39,21.6895,18.8867,2.5778,3.4594,3.3447,0.9164,0.9164,24621.0,12354.549,9910.7315,785656.11,394233.6586
1381,002961.SZ,瑞达期货,福建,多元金融,20190905,21.46,2.1833,0.65,79.0467,59.6322,5.4305,10.0391,9.4662,0.8388,0.8388,44500.0,10868.0,6260.37,954970.0,233227.28
1382,002962.SZ,五方光电,湖北,元器件,20190917,15.21,1.3349,0.89,23.4304,25.5668,2.1492,5.1208,6.0301,1.0833,1.0833,24469.9,10413.144,10007.04,372187.179,158383.9202
1383,002963.SZ,豪尔赛,北京,装修装饰,20191028,16.66,0.5886,0.72,11.607,51.3787,1.5138,2.1651,3.9163,0.9004,0.9004,15035.993,6899.453,6899.453,250499.6434,114944.887
1384,002965.SZ,祥鑫科技,广东,汽车配件,20191025,27.82,1.7714,0.83,27.7193,27.2893,2.4732,2.625,2.3671,1.1143,1.1143,15070.0,8320.0,4895.553,419247.4,231462.4
1385,002966.SZ,苏州银行,江苏,银行,20190802,7.64,1.217,0.76,10.2979,10.1155,0.8736,2.7023,2.4917,2.6178,2.6178,333333.3334,162484.8015,162484.8015,2546666.6672,1241383.8835
1386,002967.SZ,广电计量,广东,综合类,20191108,36.61,3.549,1.03,114.3272,108.6608,12.3888,12.1961,11.9095,0.2049,0.2049,52907.2,18948.0945,18948.0945,1936932.592,693689.7396
1387,002968.SZ,新大正,重庆,房产服务,20191203,54.07,0.7214,0.59,55.6251,49.77,7.1591,5.5097,4.8645,0.7644,0.7644,10746.4,4645.594,4645.594,581057.848,251187.2676
1388,002969.SZ,嘉美包装,安徽,广告包装,20191202,4.86,1.8802,0.56,27.1474,46.9888,2.2423,1.7786,2.1043,0.3878,0.3878,96033.3535,44417.6962,17960.1087,466722.098,215870.0035
1389,002970.SZ,锐明技术,深圳,通信设备,20191217,54.92,2.5673,0.81,48.7323,43.3433,6.5613,6.0692,5.8813,0.7283,0.7283,17280.0,9213.0,6273.0,949017.6,505977.96
1390,002971.SZ,和远气体,湖北,化工原料,20200113,17.14,2.572,1.4,32.4437,33.7,2.571,4.12,3.4536,,,16000.0,10702.1478,6178.1552,274240.0,183434.8133
1391,002972.SZ,科安达,深圳,运输设备,20191227,16.53,0.5681,0.64,23.5236,22.9061,2.65,9.0847,8.6743,0.9074,0.9074,17632.0,5853.2849,5853.2849,291456.96,96754.7994
1392,002973.SZ,侨银股份,广东,环境保护,20200106,21.28,0.8914,0.86,66.2109,26.779,6.5127,3.9613,3.0911,0.1598,0.1598,40866.0,10647.1022,10647.1022,869628.48,226570.3348
1393,002975.SZ,博杰股份,广东,专用机械,20200205,102.72,6.8552,0.77,94.8761,43.9912,10.8807,17.2997,11.4302,0.3505,0.3505,13893.34,3473.34,3473.34,1427123.8848,356781.4848
1394,002976.SZ,瑞玛工业,江苏,元器件,20200306,23.86,2.9759,0.57,27.8137,34.0618,3.1971,3.9121,4.1398,2.0956,2.0956,10000.0,2500.0,2500.0,238600.0,59650.0
1395,002977.SZ,天箭科技,四川,通信设备,20200317,112.7,6.096,0.65,83.8712,105.6006,9.1519,29.115,34.8968,0.1775,0.1775,7150.0,1790.0,1790.0,805805.0,201733.0
1396,002978.SZ,安宁股份,四川,小金属,20200417,43.6,10.2935,1.54,33.6749,27.2276,4.539,12.7165,10.9991,0.5734,0.5734,40100.0,4060.0,4060.0,1748360.0,177016.0
1397,002979.SZ,雷赛智能,深圳,专用机械,20200408,41.71,5.1926,1.26,80.6238,47.7767,8.2239,13.0803,9.9656,1.6783,1.6783,20800.0,5200.0,5200.0,867568.0,216892.0
1398,002980.SZ,华盛昌,深圳,电器仪表,20200415,42.1,1.5946,0.55,61.7117,16.8877,5.4217,12.0575,6.1354,2.2803,2.2803,13333.34,3333.34,3333.34,561333.614,140333.614
1399,002981.SZ,朝阳科技,广东,元器件,20200417,25.35,2.2963,0.84,29.2717,36.7314,2.9342,2.9403,2.6343,0.3945,0.3945,9600.0,2400.0,2400.0,243360.0,60840.0
1400,002982.SZ,湘佳股份,湖南,农业综合,20200424,61.41,4.7534,1.08,27.5488,26.416,3.887,3.3317,2.977,0.3257,0.3257,10188.0,2563.0,2563.0,625645.08,157393.83
1401,002983.SZ,芯瑞达,安徽,元器件,20200428,26.41,1.7408,0.73,40.0135,39.6176,3.7325,7.1593,6.7438,,,14168.0,3542.0,3542.0,374176.88,93544.22
1402,002984.SZ,森麒麟,山东,汽车配件,20200911,29.74,12.81,1.28,26.0841,20.8015,3.5907,4.2196,4.0793,,0.5582,64966.894,6900.0,6900.0,1932115.4276,205206.0
1403,002985.SZ,北摩高科,北京,航空,20200429,167.5,6.2309,2.08,118.4747,88.9691,13.0672,60.7843,44.9403,0.597,0.597,15016.0,3754.0,3754.0,2515180.0,628795.0
1404,002986.SZ,宇新股份,湖南,化工原料,20200602,31.88,0.7644,0.56,14.8924,38.6388,1.8861,1.143,1.3953,3.1368,3.1368,11334.0,2834.0,2834.0,361327.92,90347.92
1405,002987.SZ,京北方,北京,软件服务,20200507,45.25,3.5721,0.88,41.6144,30.2338,4.3263,4.3095,3.4821,,,16066.2382,4017.0,4017.0,726997.2786,181769.25
1406,002988.SZ,豪美新材,广东,铝,20200518,13.53,2.3977,1.05,18.8175,28.0599,1.5226,1.0612,0.9994,,,23277.0,5821.4142,5821.4142,314937.81,78763.7341
1407,002989.SZ,中天精装,深圳,装修装饰,20200610,36.29,8.2771,1.81,29.9852,28.324,3.4429,2.3484,2.0831,1.1022,1.1022,15140.0,3785.0,3785.0,549430.6,137357.65
1408,002990.SZ,盛视科技,深圳,软件服务,20200525,74.93,2.0235,0.51,44.3888,40.8699,5.2087,11.7158,10.1629,,,12624.0,3156.0,3156.0,945916.32,236479.08
1409,002991.SZ,甘源食品,江西,食品,20200731,84.4,5.6008,0.74,46.831,41.4888,5.7605,7.0933,6.6694,1.2678,1.2678,9321.5831,2330.4,2330.4,786741.6136,196685.76
1410,002992.SZ,宝明科技,深圳,元器件,20200803,23.92,3.0196,1.15,22.857,44.707,2.1452,1.7961,2.3849,,,13796.095,3450.0,3450.0,330002.5924,82524.0
1411,002993.SZ,奥海科技,广东,元器件,20200817,57.09,5.5975,1.01,46.5926,34.0384,4.8228,4.4567,3.7237,,,18080.0,4520.0,4520.0,1032187.2,258046.8
1412,002995.SZ,天地在线,北京,互联网,20200805,48.61,4.5649,1.85,31.7387,29.5804,3.1696,1.3137,1.0934,,,6467.0,1617.0,1617.0,314360.87,78602.37
1413,002996.SZ,顺博合金,重庆,铝,20200828,13.3,8.0292,0.73,34.7174,31.4556,3.1098,1.3412,1.2183,,,43900.0,5300.0,5300.0,583870.0,70490.0
1414,002997.SZ,瑞鹄模具,安徽,汽车配件,20200903,16.86,8.1779,1.35,22.7768,20.6119,2.928,2.9394,2.9632,,,18360.0,4590.0,4590.0,309549.6,77387.4
1415,002998.SZ,优彩资源,江苏,化纤,20200925,8.65,5.9939,1.36,32.2822,22.4604,2.0862,1.6244,1.9832,,,32639.84,8159.96,8159.96,282334.616,70583.654
1416,002999.SZ,天禾股份,广东,批发业,20200903,10.77,6.3627,1.86,34.5489,22.7815,2.6115,0.2967,0.2856,,,24828.0,6208.0,6208.0,267397.56,66860.16
1417,003000.SZ,华文食品,湖南,食品,20200914,13.7,10.4755,1.35,46.2807,44.0754,6.4503,6.1242,5.9396,0.7299,0.7299,40001.0,4001.0,4001.0,548013.7,54813.7
1418,003001.SZ,中岩大地,北京,建筑工程,20201013,28.86,4.3585,1.54,21.8222,21.338,1.4538,2.7397,2.4697,,,9717.5312,2429.3828,2429.3828,280447.9504,70111.9876
1419,003002.SZ,壶化股份,山西,化工原料,20200922,13.47,6.8166,1.32,35.2966,31.8023,2.6587,5.386,4.9951,,,20000.0,5000.0,5000.0,269400.0,67350.0
1420,003003.SZ,天元股份,广东,广告包装,20200921,14.19,7.0533,1.2,30.326,36.6877,2.0787,2.4979,2.5661,,,17672.0,4420.0,4420.0,250765.68,62719.8
1421,003004.SZ,声迅股份,北京,软件服务,20201126,32.01,13.1895,1.65,35.7234,28.3352,3.9873,7.1843,7.2276,,,8184.0,2046.0,2046.0,261969.84,65492.46
1422,003005.SZ,竞业达,北京,软件服务,20200922,43.48,3.9125,1.15,30.8988,23.085,3.3755,6.8082,6.0212,,,10600.0,2650.0,2650.0,460888.0,115222.0
1423,003006.SZ,百亚股份,重庆,造纸,20200921,20.0,4.8213,0.72,66.7601,49.7671,8.0089,7.4434,6.9254,,,42777.78,4277.78,4277.78,855555.6,85555.6
1424,003007.SZ,直真科技,北京,软件服务,20200923,26.95,6.796,1.33,25.3533,22.5617,2.5779,5.2716,4.4655,,,8000.0,2000.0,2000.0,215600.0,53900.0
1425,003008.SZ,开普检测,河南,电气设备,20200923,34.3,3.2265,0.57,25.3571,33.6763,2.7512,13.5276,17.5797,,,8000.0,2000.0,2000.0,274400.0,68600.0
1426,003009.SZ,中天火箭,陕西,航空,20200925,59.5,11.9664,0.98,93.4419,81.9021,7.6809,11.6069,10.137,,,15539.2313,3884.81,3884.81,924584.2624,231146.195
1427,003010.SZ,若羽臣,广东,互联网,20200925,29.54,6.8563,0.82,41.6458,35.6112,3.5042,3.7492,3.2294,,,12169.984,3043.0,3043.0,359501.3274,89890.22
1428,003011.SZ,海象新材,浙江,家居用品,20200930,54.0,6.7797,1.1,28.6313,21.2099,3.3688,4.6116,3.3667,,,7334.0,1834.0,1834.0,396036.0,99036.0
1429,003012.SZ,东鹏控股,广东,陶瓷,20201019,16.13,14.0548,2.0,23.818,25.0499,2.6376,2.8023,2.824,,,117300.0,14300.0,14300.0,1892049.0,230659.0
1430,003013.SZ,地铁设计,广东,建筑工程,20201022,18.12,3.2788,0.79,30.6336,26.0831,4.0853,4.4076,4.0913,,,40001.0,4001.0,4001.0,724818.12,72498.12
1431,003015.SZ,日久光电,江苏,元器件,20201021,13.32,7.4653,1.2,44.0971,37.947,3.3868,6.7915,6.7695,,,28106.6667,7026.6667,7026.6667,374380.8004,93595.2004
1432,003016.SZ,欣贺股份,福建,服饰,20201026,9.42,3.6404,0.59,16.593,21.4044,1.4034,2.0452,2.1945,,,42666.67,10666.67,10666.67,401920.0314,100480.0314
1433,003017.SZ,大洋生物,浙江,化工原料,20201026,46.88,9.4514,2.11,35.3824,27.9091,2.9778,4.524,4.2359,,,6000.0,1500.0,1500.0,281280.0,70320.0
1434,003018.SZ,金富科技,广东,塑料,20201106,12.41,11.1422,1.95,31.0944,33.6922,2.5316,5.3942,6.0142,,,26000.0,6500.0,6500.0,322660.0,80665.0
1435,003019.SZ,宸展光电,福建,元器件,20201117,28.86,11.5293,2.26,25.1067,25.4994,3.0879,2.7943,2.8256,,,12800.0,3200.0,3200.0,369408.0,92352.0
1436,003020.SZ,立方制药,安徽,化学制药,20201215,32.83,8.0575,1.3,28.9266,23.7846,2.6713,1.8432,1.6673,,,9264.0,2316.0,2316.0,304137.12,76034.28
1437,003021.SZ,兆威机电,深圳,元器件,20201204,71.68,6.2127,1.08,21.4138,25.1777,2.8257,4.2887,5.7507,,,10667.0,2667.0,2667.0,764610.56,191170.56
1438,003022.SZ,联泓新科,山东,化工原料,20201208,25.6,19.2126,1.17,49.454,49.3283,5.031,4.6348,4.7809,,,102736.0,14736.0,14736.0,2630041.6,377241.6
1439,003023.SZ,彩虹集团,四川,家用电器,20201211,31.7,7.5737,0.94,30.5015,26.0667,2.0984,2.5546,2.6599,,,8103.2,2030.0,2030.0,256871.44,64351.0
1440,003025.SZ,思进智能,浙江,机械基件,20201211,33.26,13.3878,1.37,33.1612,26.4758,3.2758,8.1935,7.1943,,,8039.0,2010.0,2010.0,267377.14,66852.6
1441,003026.SZ,中晶科技,浙江,半导体,20201218,90.85,23.2064,0.64,135.4801,112.4893,12.5447,40.5451,35.8891,,,9976.0,2494.7,2494.7,906319.6,226643.495
1442,003027.SZ,同兴环保,安徽,环境保护,20201218,38.01,4.6961,1.18,19.3451,18.4233,2.27,4.3395,3.8794,,,8667.0,2167.0,2167.0,329432.67,82367.67
1443,003028.SZ,振邦智能,深圳,元器件,20201228,39.48,16.8863,1.21,37.3817,26.8645,4.3806,6.2123,5.0794,,,10960.0,2740.0,2740.0,432700.8,108175.2
1444,003029.SZ,吉大正元,吉林,软件服务,20201224,22.39,12.4772,0.74,45.4075,44.8942,3.4441,6.73,6.8212,,,18040.0,4510.0,4510.0,403915.6,100978.9
1445,003030.SZ,祖名股份,浙江,食品,20210106,43.35,30.7168,0.95,59.9923,50.8164,5.589,5.1628,4.5485,,,12478.0,3120.0,3120.0,540921.3,135252.0
1446,003031.SZ,中瓷电子,河北,元器件,20210104,89.09,40.3672,2.34,124.358,124.358,9.3387,16.0953,16.0953,,,10666.6667,2666.6667,2666.6667,950293.3363,237573.3363
1447,003032.SZ,传智教育,江苏,文教休闲,20210112,21.5,44.6392,2.89,47.9976,131.7673,8.2961,9.3677,11.5937,,,40244.75,4024.475,4024.475,865262.125,86526.2125
1448,003033.SZ,征和工业,山东,机械基件,20210111,30.09,15.1672,1.04,26.7494,20.3691,2.7915,3.0514,2.6923,,,8175.0,2045.0,2045.0,245985.75,61534.05
1449,003035.SZ,南网能源,广东,环境保护,20210119,3.25,0.1712,0.51,44.5664,35.1988,2.2913,8.1614,6.501,,,378787.8787,75757.5757,75757.5757,1231060.6058,246212.121
1450,003036.SZ,泰坦股份,浙江,纺织机械,20210128,,,,,,,,,,,,,,,
1451,003816.SZ,中国广核,深圳,新型电力,20190826,2.75,1.1142,0.89,14.671,14.8493,1.4769,2.2812,2.0533,2.7636,2.7636,5049861.11,975435.5725,631059.3225,13887118.0525,2682447.8244
1452,300001.SZ,特锐德,山东,电气设备,20091030,38.76,5.6327,0.87,143.095,165.1845,8.6918,5.7375,5.2596,0.0516,0.0516,99757.0075,94472.3457,53271.3426,3866581.6107,3661748.1193
1453,300002.SZ,神州泰岳,北京,软件服务,20091030,4.28,1.6625,0.66,,,2.2513,4.7227,2.8408,,,196109.1984,162892.3179,161278.5025,839347.3692,697179.1206
1454,300003.SZ,乐普医疗,北京,医疗保健,20091030,28.61,3.2215,0.86,29.9246,24.7484,5.1359,6.6229,6.2182,0.6854,0.6854,180458.1117,153804.8407,110334.0529,5162906.5757,4400356.4924
1455,300004.SZ,南风股份,广东,电气设备,20091030,5.68,1.242,0.53,157.7564,39.7121,1.3187,3.2125,3.777,,,47999.3598,41861.3597,23301.0481,272636.3637,237772.5231
1456,300005.SZ,探路者,北京,服饰,20091030,,,,,,,,,,,,,,,
1457,300006.SZ,莱美药业,重庆,化学制药,20091030,7.73,4.199,0.75,,,4.142,3.3774,3.8481,0.6468,0.6468,81224.1205,62441.5287,53979.4958,627862.4515,482673.0169
1458,300007.SZ,汉威科技,河南,电器仪表,20091030,14.32,2.0714,0.53,,,2.7769,2.3062,2.2239,0.1536,0.1536,29302.2806,24141.1137,21411.7416,419608.6582,345700.7482
1459,300008.SZ,天海防务,上海,船舶,20091030,5.12,14.0973,2.5,,,19.9639,15.0118,17.5234,,,172802.9133,74325.9738,68364.5334,884750.9161,380548.9859
1460,300009.SZ,安科生物,安徽,生物制药,20091030,14.83,1.6909,0.66,162.6848,121.5474,7.2963,11.8239,11.8975,0.778,0.778,136538.7965,96350.9013,84903.6486,2024870.3521,1428883.8663
1461,300010.SZ,豆神教育,北京,软件服务,20091030,7.82,5.522,1.32,221.9515,,2.0854,3.4306,3.4688,,,86832.4647,72747.9902,67569.1609,679029.874,568889.2834
1462,300011.SZ,鼎汉技术,北京,运输设备,20091030,6.06,1.4229,0.44,79.316,51.4201,1.6781,2.1158,2.4004,,,55865.0387,47372.4572,32496.7029,338542.1345,287077.0906
1463,300012.SZ,华测检测,深圳,电器仪表,20091030,29.47,1.7335,1.07,103.0057,95.4019,13.8338,15.4155,14.7431,0.1186,0.1186,166513.5714,151054.9026,130356.6382,4907154.9492,4451587.9796
