,股票代码,股票名称,最新价格,涨跌额,涨跌幅,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率,总市值,流通市值
2453,002910.SZ,庄园牧场,12.56,-0.12,-0.95,90113.0,113818248.0,3.79,12.85,12.37,12.68,12.68,0.63,5.27,61.09,1.86,2470535559.0,2148538092.0
2454,000659.SZ,珠海中富,3.14,-0.03,-0.95,81000.0,25442660.8,1.89,3.18,3.12,3.16,3.17,0.6,0.63,-110.98,7.3,4037105913.0,4037105913.0
2455,002940.SZ,昂利康,30.31,-0.29,-0.95,20833.0,63691099.36,2.61,31.1,30.3,30.5,30.6,0.79,1.63,29.21,2.94,4216814705.0,3872896198.0
2456,600031.SH,三一重工,16.72,-0.16,-0.95,522237.0,877760209.0,1.54,16.94,16.68,16.76,16.88,0.71,0.62,29.61,2.2,142007742271.0,141633444171.0
2457,600011.SH,华能国际,7.31,-0.07,-0.95,517865.0,379710587.0,2.71,7.46,7.26,7.42,7.38,0.6,0.47,-21.83,2.23,114753062454.0,80393259508.0
2458,002041.SZ,登海种业,19.84,-0.19,-0.95,52971.0,105436846.12,1.1,20.02,19.8,19.97,20.03,0.67,0.6,116.58,5.5,17459200000.0,17459200000.0
2459,300569.SZ,天能重工,8.35,-0.08,-0.95,74854.0,62885326.6,2.37,8.51,8.31,8.41,8.43,0.65,1.29,31.81,1.78,6757576084.0,4859547855.0
2460,603130.SH,云中马,28.18,-0.27,-0.95,35625.0,100223402.0,2.07,28.57,27.98,28.57,28.45,0.8,10.18,35.2,3.21,3945200000.0,986300000.0
2461,300005.SZ,探路者,7.3,-0.07,-0.95,30750.0,22476513.0,2.44,7.42,7.24,7.41,7.37,0.89,0.35,426.63,3.0,6451025958.0,6451025958.0
2462,000791.SZ,甘肃电投,5.21,-0.05,-0.95,73499.0,38512875.45,1.9,5.3,5.2,5.28,5.26,0.72,0.54,14.52,0.85,7083394503.0,7083312445.0
2463,600784.SH,鲁银投资,6.24,-0.06,-0.95,26688.0,16826006.0,2.06,6.37,6.24,6.35,6.3,0.79,0.47,14.95,1.67,4216070208.0,3545429759.0
2464,600301.SH,南化股份,13.48,-0.13,-0.96,16517.0,22483221.0,2.87,13.85,13.46,13.63,13.61,0.54,0.7,140.53,9.42,3169796927.0,3169796927.0
2465,603006.SH,联明股份,9.33,-0.09,-0.96,10730.0,10045852.0,2.34,9.49,9.27,9.41,9.42,0.78,0.56,18.24,1.71,2372192153.0,1782759475.0
2466,300769.SZ,德方纳米,248.7,-2.4,-0.96,27058.0,679719891.42,2.87,254.68,247.47,250.0,251.1,0.55,1.75,17.73,5.22,43212108224.0,38383685267.0
2467,300739.SZ,明阳电路,13.47,-0.13,-0.96,19755.0,26861843.52,1.99,13.74,13.47,13.61,13.6,0.85,0.68,20.52,2.24,4024778133.0,3903741562.0
2468,600883.SH,博闻科技,7.25,-0.07,-0.96,9609.0,7043953.0,2.05,7.4,7.25,7.36,7.32,0.7,0.41,21.48,2.16,1711638000.0,1711638000.0
2469,000680.SZ,山推股份,4.14,-0.04,-0.96,77939.0,32443040.18,2.15,4.21,4.12,4.19,4.18,0.94,0.74,9.59,1.31,6215188298.0,4375848774.0
2470,300801.SZ,泰和科技,21.73,-0.21,-0.96,12978.0,28449595.36,1.6,22.07,21.72,21.91,21.94,0.96,0.96,10.83,1.98,4724319300.0,2934126606.0
2471,603619.SH,中曼石油,17.58,-0.17,-0.96,79876.0,140398781.0,2.93,17.87,17.35,17.8,17.75,1.68,2.0,14.19,3.23,7032001758.0,7032001758.0
2472,300750.SZ,宁德时代,427.86,-4.14,-0.96,122418.0,5252326720.85,2.78,436.0,424.0,430.5,432.0,0.64,0.59,44.55,6.98,1045054264239.0,895282622989.0
2473,002791.SZ,坚朗五金,106.3,-1.03,-0.96,11069.0,118633627.39,3.31,109.2,105.65,107.33,107.33,0.64,0.69,5840.2,7.18,34179702000.0,17160222982.0
2474,600178.SH,东安动力,6.19,-0.06,-0.96,23049.0,14358578.0,1.6,6.28,6.18,6.28,6.25,0.89,0.5,20.54,1.14,2945102341.0,2860275200.0
2475,603881.SH,数据港,26.82,-0.26,-0.96,108256.0,294615161.0,4.1,27.84,26.73,27.09,27.08,0.59,3.29,88.98,2.98,8821827424.0,8821827424.0
2476,603955.SH,大千生态,19.58,-0.19,-0.96,9796.0,19234655.0,2.58,19.94,19.43,19.77,19.77,0.63,0.72,212.73,1.64,2657397600.0,2657397600.0
2477,300691.SZ,联合光电,13.37,-0.13,-0.96,24354.0,32815824.71,2.07,13.63,13.35,13.5,13.5,0.6,1.23,61.85,2.27,3581564678.0,2641180327.0
2478,002218.SZ,拓日新能,5.14,-0.05,-0.96,239951.0,124311844.12,2.31,5.24,5.12,5.16,5.19,0.84,1.73,51.26,1.7,7262925622.0,7129683180.0
2479,300701.SZ,森霸传感,8.22,-0.08,-0.96,14114.0,11727789.23,2.53,8.4,8.19,8.29,8.3,1.23,0.59,53.47,2.98,2219400000.0,1979708976.0
2480,301110.SZ,青木股份,36.96,-0.36,-0.96,4915.0,18320916.13,2.09,37.74,36.96,37.49,37.32,0.63,3.06,49.0,1.79,2464000012.0,593488933.0
2481,300735.SZ,光弘科技,9.24,-0.09,-0.96,28452.0,26473307.42,2.04,9.4,9.21,9.4,9.33,0.6,0.38,26.68,1.59,7116085986.0,6954943731.0
2482,300066.SZ,三川智慧,5.13,-0.05,-0.97,27302.0,14113809.47,1.74,5.22,5.13,5.18,5.18,0.78,0.27,32.43,2.48,5335370634.0,5143341771.0
2483,688601.SH,力芯微,61.53,-0.6,-0.97,18614.0,117431127.0,5.25,64.48,61.22,61.7,62.13,1.54,3.97,26.7,4.99,5513088000.0,2883301953.0
2484,301309.SZ,万得凯,25.62,-0.25,-0.97,2859.0,7363938.0,1.04,25.89,25.62,25.86,25.87,0.82,1.21,18.26,1.86,2562000000.0,607382051.0
2485,603228.SH,景旺电子,20.47,-0.2,-0.97,14310.0,29452863.0,1.98,20.82,20.41,20.71,20.67,0.61,0.17,17.42,2.32,17343213600.0,17233122460.0
2486,688046.SH,药康生物,26.59,-0.26,-0.97,14965.0,39919305.0,2.31,26.99,26.37,26.62,26.85,0.6,3.23,63.82,5.62,10901900000.0,1232250479.0
2487,300120.SZ,经纬辉开,6.13,-0.06,-0.97,28711.0,17785213.14,2.58,6.28,6.12,6.2,6.19,0.84,0.7,28.62,1.09,2846779233.0,2521408298.0
2488,603108.SH,润达医疗,10.21,-0.1,-0.97,49218.0,50510769.0,1.94,10.36,10.16,10.31,10.31,0.86,0.85,14.5,1.62,5917134714.0,5917134714.0
2489,300617.SZ,安靠智电,36.75,-0.36,-0.97,8260.0,30619004.7,1.64,37.36,36.75,36.99,37.11,0.77,0.79,31.79,2.4,6173876373.0,3831752936.0
2490,002160.SZ,常铝股份,4.08,-0.04,-0.97,101538.0,41696860.0,2.67,4.16,4.05,4.16,4.12,0.89,1.35,-29.48,1.06,3245974462.0,3073752407.0
2491,002327.SZ,富安娜,7.13,-0.07,-0.97,55406.0,39812683.55,1.67,7.25,7.13,7.2,7.2,0.73,1.14,13.54,1.66,5914042863.0,3453704008.0
2492,000703.SZ,恒逸石化,7.13,-0.07,-0.97,86154.0,61735401.51,1.67,7.24,7.12,7.22,7.2,0.36,0.24,14.88,0.97,26140582147.0,26003889887.0
2493,300025.SZ,华星创业,5.09,-0.05,-0.97,58832.0,30055577.0,1.95,5.17,5.07,5.1,5.14,0.92,1.37,169.48,3.86,2563581361.0,2181220561.0
2494,000993.SZ,闽东电力,10.18,-0.1,-0.97,40609.0,41561809.0,1.75,10.33,10.15,10.3,10.28,0.65,0.92,16.34,2.08,4661945812.0,4476630283.0
2495,600797.SH,浙大网新,6.1,-0.06,-0.97,97738.0,60129516.0,2.27,6.23,6.09,6.2,6.16,0.67,0.95,76.41,1.88,6267915322.0,6267915322.0
2496,600117.SH,西宁特钢,3.05,-0.03,-0.97,56939.0,17417254.0,2.27,3.1,3.03,3.08,3.08,1.39,0.54,-3.34,-7.55,3187610669.0,3187610669.0
2497,000920.SZ,沃顿科技,9.15,-0.09,-0.97,55554.0,51085576.0,2.27,9.33,9.12,9.3,9.24,0.71,1.32,30.35,2.48,4324483230.0,3861094125.0
2498,603678.SH,火炬电子,40.65,-0.4,-0.97,17849.0,72978298.0,1.95,41.34,40.54,41.0,41.05,0.74,0.39,19.51,3.64,18670360490.0,18653826102.0
2499,000401.SZ,冀东水泥,8.13,-0.08,-0.97,67752.0,55399537.0,1.34,8.24,8.13,8.24,8.21,1.02,0.44,9.92,0.7,21611277544.0,12579539813.0
2500,688152.SH,麒麟信安,187.85,-1.85,-0.98,3649.0,69251968.0,3.32,193.8,187.5,189.8,189.7,0.72,3.23,101.51,7.84,9926881403.0,2125219936.0
2501,603005.SH,晶方科技,19.28,-0.19,-0.98,162985.0,320310812.0,3.6,19.97,19.27,19.47,19.47,1.34,2.5,42.78,3.18,12593934031.0,12572389788.0
2502,600310.SH,桂东电力,3.04,-0.03,-0.98,120372.0,36834332.0,2.28,3.1,3.03,3.09,3.07,0.82,0.99,-24.06,1.5,4455760595.0,3694603200.0
2503,688247.SH,宣泰医药,16.21,-0.16,-0.98,30077.0,49441164.0,4.4,16.83,16.11,16.41,16.37,0.99,7.35,82.14,6.39,7348641400.0,663149803.0
2504,002475.SZ,立讯精密,29.36,-0.29,-0.98,397905.0,1177362625.45,2.5,30.1,29.36,29.66,29.65,0.37,0.56,24.48,5.01,208910610475.0,208582398411.0
2505,600753.SH,东方银星,13.16,-0.13,-0.98,39019.0,51813370.0,3.46,13.55,13.09,13.23,13.29,0.63,1.81,705.38,10.89,3030842423.0,2829926400.0
2506,300813.SZ,泰林生物,43.52,-0.43,-0.98,18404.0,80717839.8,1.93,44.3,43.45,44.0,43.95,0.67,6.93,57.44,6.75,3619468531.0,1156387981.0
2507,300999.SZ,金龙鱼,44.45,-0.44,-0.98,59777.0,266790004.39,1.76,45.12,44.33,44.91,44.89,0.77,1.1,76.8,2.74,240989743775.0,24120663462.0
2508,688277.SH,天智航-U,12.12,-0.12,-0.98,28705.0,35150867.0,3.19,12.45,12.06,12.26,12.24,1.1,0.96,-46.35,5.5,5088543798.0,3626099027.0
2509,300082.SZ,奥克股份,8.08,-0.08,-0.98,22397.0,18211594.0,1.47,8.19,8.07,8.16,8.16,0.79,0.33,468.97,1.69,5495193456.0,5477527401.0
2510,300067.SZ,安诺其,3.03,-0.03,-0.98,43527.0,13233046.2,1.63,3.07,3.02,3.07,3.06,0.97,0.56,59.53,1.37,3182336928.0,2342796712.0
2511,603227.SH,雪峰科技,10.09,-0.1,-0.98,383456.0,386292023.0,3.73,10.23,9.85,9.9,10.19,2.08,5.82,19.77,2.96,9752669647.0,6646283000.0
2512,300240.SZ,飞力达,7.06,-0.07,-0.98,43738.0,31071092.5,1.4,7.16,7.06,7.15,7.13,0.63,1.21,19.63,1.83,2606232535.0,2556876908.0
2513,600287.SH,江苏舜天,5.04,-0.05,-0.98,41681.0,21136760.0,1.96,5.12,5.02,5.09,5.09,1.04,0.95,43.28,1.32,2234145181.0,2201452213.0
2514,300224.SZ,正海磁材,13.1,-0.13,-0.98,72841.0,95970046.66,1.59,13.3,13.09,13.29,13.23,0.55,0.9,26.41,3.44,10744836884.0,10661249032.0
2515,300610.SZ,晨化股份,13.07,-0.13,-0.98,19611.0,25753335.0,1.82,13.28,13.04,13.2,13.2,0.71,1.22,17.92,2.53,2782302390.0,2093825658.0
2516,600316.SH,洪都航空,24.12,-0.24,-0.99,37959.0,92297981.0,2.34,24.6,24.03,24.35,24.36,0.8,0.53,825.6,3.31,17296802029.0,17296802029.0
2517,002208.SZ,合肥城建,7.03,-0.07,-0.99,114076.0,81095391.0,3.1,7.22,7.0,7.15,7.1,0.44,1.83,28.47,0.91,5647142015.0,4374054611.0
2518,603116.SH,红蜻蜓,5.02,-0.05,-0.99,20025.0,10110483.0,1.38,5.08,5.01,5.07,5.07,0.72,0.35,99.31,0.89,2892528016.0,2892528016.0
2519,600490.SH,鹏欣资源,3.01,-0.03,-0.99,132417.0,40155769.0,1.97,3.06,3.0,3.04,3.04,0.94,0.66,-15.64,1.03,6660790108.0,5997790372.0
2520,002523.SZ,天桥起重,3.01,-0.03,-0.99,108777.0,32875937.0,1.97,3.06,3.0,3.04,3.04,1.09,0.78,90.97,1.82,4264088808.0,4208211800.0
2521,002506.SZ,协鑫集成,3.01,-0.03,-0.99,374411.0,113004443.66,1.97,3.05,2.99,3.04,3.04,0.91,0.64,-130.5,8.2,17609452445.0,17607005881.0
2522,301223.SZ,中荣股份,19.06,-0.19,-0.99,8191.0,15714414.96,1.3,19.3,19.05,19.29,19.25,1.06,1.79,17.84,1.4,3681011294.0,873162768.0
2523,688231.SH,隆达股份,36.1,-0.36,-0.99,5637.0,20448503.0,1.4,36.54,36.03,36.33,36.46,0.89,1.11,93.0,3.21,8911542862.0,1826293368.0
2524,300743.SZ,天地数码,12.03,-0.12,-0.99,11326.0,13725784.44,2.06,12.25,12.0,12.19,12.15,0.76,1.13,45.53,4.14,1664584868.0,1204105677.0
2525,603583.SH,捷昌驱动,26.03,-0.26,-0.99,16308.0,42680518.0,2.09,26.45,25.9,26.22,26.29,0.89,0.43,26.18,2.58,10001428420.0,9900749117.0
2526,002361.SZ,神剑股份,4.0,-0.04,-0.99,50645.0,20449475.0,1.98,4.08,4.0,4.05,4.04,0.99,0.64,55.94,1.59,3804139876.0,3181711936.0
2527,002970.SZ,锐明技术,19.97,-0.2,-0.99,11405.0,22958289.0,2.28,20.38,19.92,20.29,20.17,1.04,1.07,-30.63,2.47,3454730120.0,2135062815.0
2528,002478.SZ,常宝股份,5.99,-0.06,-0.99,80667.0,48622063.04,1.98,6.1,5.98,6.05,6.05,0.76,1.3,11.6,1.2,5357146958.0,3707582548.0
2529,300281.SZ,金明精机,4.99,-0.05,-0.99,13856.0,6969448.12,1.98,5.08,4.98,5.02,5.04,0.8,0.35,116.63,1.63,2090428664.0,1982656301.0
2530,301158.SZ,德石股份,15.95,-0.16,-0.99,8465.0,13645880.0,2.36,16.33,15.95,16.14,16.11,1.08,2.25,40.96,1.94,2398409635.0,599603565.0
2531,600113.SH,浙江东日,7.97,-0.08,-0.99,147752.0,118839230.0,2.24,8.13,7.95,8.1,8.05,0.53,3.59,20.64,1.54,3279106345.0,3279106345.0
2532,002170.SZ,芭田股份,5.97,-0.06,-1.0,258921.0,156035431.6,3.15,6.13,5.94,6.04,6.03,0.97,3.66,47.95,2.47,5312479883.0,4227988041.0
2533,002350.SZ,北京科锐,6.96,-0.07,-1.0,69023.0,48532215.75,2.42,7.12,6.95,7.05,7.03,0.79,1.3,-81.43,2.08,3774888317.0,3683348928.0
2534,600684.SH,珠江股份,3.97,-0.04,-1.0,96853.0,38789546.0,2.24,4.05,3.96,4.0,4.01,0.53,1.13,-1.7,5.0,3388239070.0,3388239070.0
2535,600590.SH,泰豪科技,5.95,-0.06,-1.0,45919.0,27499193.0,1.5,6.03,5.94,5.99,6.01,0.81,0.54,14.61,1.26,5074575013.0,5019238662.0
2536,002451.SZ,摩恩电气,5.95,-0.06,-1.0,25302.0,15175403.08,2.33,6.07,5.93,6.03,6.01,0.9,0.58,183.74,3.57,2613240000.0,2612936550.0
2537,002065.SZ,东华软件,5.95,-0.06,-1.0,126835.0,75795078.75,1.66,6.03,5.93,6.02,6.01,0.85,0.44,29.58,1.69,19072620131.0,17279931369.0
2538,600975.SH,新五丰,6.94,-0.07,-1.0,104798.0,72964023.0,1.28,7.02,6.93,6.99,7.01,0.89,1.61,-36.91,1.9,7470765898.0,4529568553.0
2539,600525.SH,长园集团,4.94,-0.05,-1.0,76301.0,37877961.0,1.6,5.01,4.93,4.99,4.99,0.7,0.58,14.01,1.39,6495730251.0,6450529251.0
2540,601727.SH,上海电气,3.95,-0.04,-1.0,140478.0,55768753.0,1.5,4.0,3.94,3.99,3.99,0.92,0.11,-32.59,1.08,61540245913.0,49988542013.0
2541,301113.SZ,雅艺科技,26.6,-0.27,-1.0,2878.0,7722217.0,2.16,27.15,26.57,27.15,26.87,0.81,1.56,31.67,2.66,1862000000.0,491688365.0
2542,300385.SZ,雪浪环境,5.91,-0.06,-1.01,9070.0,5391711.31,2.01,6.02,5.9,6.02,5.97,0.87,0.32,-109.07,2.03,1968892458.0,1697955458.0
2543,603699.SH,纽威股份,10.83,-0.11,-1.01,30900.0,33602930.0,2.1,11.01,10.78,10.93,10.94,0.98,0.41,17.55,2.59,8112341460.0,8112341460.0
2544,300901.SZ,中胤时尚,8.86,-0.09,-1.01,9058.0,8069367.0,2.23,9.04,8.84,8.94,8.95,0.85,0.74,26.61,2.03,2126400000.0,1077978480.0
2545,000677.SZ,恒天海龙,2.95,-0.03,-1.01,91754.0,27314766.39,2.01,3.01,2.95,2.99,2.98,0.85,1.06,45.04,6.25,2548734947.0,2548734947.0
2546,000505.SZ,京粮控股,7.86,-0.08,-1.01,55943.0,44185138.0,1.13,7.95,7.86,7.95,7.94,0.62,0.9,46.81,1.9,5713828973.0,4879608761.0
2547,600370.SH,三房巷,2.94,-0.03,-1.01,78788.0,23260917.0,1.68,2.98,2.93,2.96,2.97,0.36,0.68,11.29,1.71,11455238647.0,3425435148.0
2548,605005.SH,合兴股份,15.67,-0.16,-1.01,3457.0,5464673.0,1.9,15.96,15.66,15.83,15.83,1.0,0.67,39.25,4.11,6332818955.0,803370359.0
2549,600682.SH,南京新百,8.81,-0.09,-1.01,50588.0,44706097.0,1.12,8.9,8.8,8.9,8.9,0.67,0.43,14.49,0.69,11859424867.0,10264181023.0
2550,300386.SZ,飞天诚信,9.78,-0.1,-1.01,32270.0,31941848.9,2.94,10.05,9.76,9.95,9.88,0.94,1.33,-65.15,2.29,4088470320.0,2368773213.0
2551,002304.SZ,洋河股份,175.01,-1.79,-1.01,44786.0,787220965.49,2.01,177.45,173.9,176.8,176.8,0.54,0.3,21.8,5.6,263737969880.0,262989279550.0
2552,300654.SZ,世纪天鸿,9.77,-0.1,-1.01,9528.0,9371445.0,2.23,9.97,9.75,9.85,9.87,0.88,0.51,56.66,2.71,2070024417.0,1835446736.0
2553,600072.SH,中船科技,11.72,-0.12,-1.01,36547.0,43198114.0,1.6,11.91,11.72,11.84,11.84,0.71,0.5,106.31,2.17,8628848629.0,8628848629.0
2554,688100.SH,威胜信息,24.41,-0.25,-1.01,11710.0,28745406.0,2.15,24.93,24.4,24.55,24.66,0.49,0.7,32.2,4.43,12205000000.0,4075319483.0
2555,002382.SZ,蓝帆医疗,7.81,-0.08,-1.01,56057.0,44069680.95,1.65,7.93,7.8,7.89,7.89,0.8,0.56,-40.76,0.74,7865412325.0,7821778136.0
2556,301181.SZ,标榜股份,38.06,-0.39,-1.01,15985.0,61310491.18,2.63,38.98,37.97,38.19,38.45,0.95,7.1,29.14,2.68,3425400000.0,856350000.0
2557,600716.SH,凤凰股份,3.9,-0.04,-1.02,85458.0,33526799.0,1.52,3.96,3.9,3.94,3.94,0.73,0.91,72.56,0.66,3650636301.0,3650636301.0
2558,000906.SZ,浙商中拓,8.77,-0.09,-1.02,36726.0,32380323.0,1.47,8.89,8.76,8.86,8.86,0.9,0.54,6.01,1.14,6035803226.0,5986509511.0
2559,002666.SZ,德联集团,4.87,-0.05,-1.02,59360.0,29086811.0,1.83,4.95,4.86,4.9,4.92,0.59,1.32,42.74,1.09,3673583535.0,2189417189.0
2560,600192.SH,长城电工,5.84,-0.06,-1.02,63958.0,37641312.0,1.86,5.94,5.83,5.94,5.9,0.51,1.45,-62.25,1.56,2579808320.0,2579808320.0
2561,603817.SH,海峡环保,5.83,-0.06,-1.02,52252.0,30580860.0,1.36,5.89,5.81,5.84,5.89,0.86,1.01,20.73,1.27,3115245896.0,3017117184.0
2562,002545.SZ,东方铁塔,8.74,-0.09,-1.02,71579.0,62927902.7,1.59,8.88,8.74,8.84,8.83,0.66,0.63,11.42,1.3,10873102605.0,9873148438.0
2563,000586.SZ,汇源通信,8.74,-0.09,-1.02,16482.0,14508101.0,2.15,8.91,8.72,8.81,8.83,0.56,0.85,66.92,5.38,1690665600.0,1690665600.0
2564,688521.SH,芯原股份-U,45.63,-0.47,-1.02,20937.0,96925356.0,3.99,47.3,45.46,46.65,46.1,0.99,1.01,519.75,7.99,22712363620.0,9463929301.0
2565,603879.SH,永悦科技,5.82,-0.06,-1.02,19636.0,11460509.0,2.38,5.91,5.77,5.9,5.88,0.92,0.55,-95.54,4.02,2108670041.0,2091384641.0
2566,002701.SZ,奥瑞金,4.85,-0.05,-1.02,159720.0,78385352.51,3.47,5.0,4.83,4.91,4.9,1.06,0.62,17.22,1.51,12480313115.0,12468714781.0
2567,300481.SZ,濮阳惠成,28.11,-0.29,-1.02,55016.0,156301737.62,2.96,28.86,28.02,28.54,28.4,0.86,1.88,19.47,3.77,8331310585.0,8239325895.0
2568,002643.SZ,万润股份,15.5,-0.16,-1.02,40569.0,63349043.65,1.92,15.8,15.5,15.69,15.66,0.67,0.45,16.79,2.31,14417018333.0,13885414755.0
2569,002864.SZ,盘龙药业,36.75,-0.38,-1.02,37836.0,140127444.06,1.86,37.4,36.71,37.05,37.13,0.74,6.99,30.65,3.73,3186726050.0,1989032084.0
2570,002456.SZ,欧菲光,4.83,-0.05,-1.02,110492.0,53859656.64,2.05,4.92,4.82,4.88,4.88,0.8,0.38,-3.6,3.06,15735258477.0,13937999282.0
2571,601696.SH,中银证券,10.62,-0.11,-1.03,135171.0,144492576.0,1.4,10.77,10.62,10.73,10.73,0.69,0.93,28.88,1.8,29502360000.0,15416886300.0
2572,600438.SH,通威股份,39.57,-0.41,-1.03,354770.0,1409379891.0,1.78,40.18,39.47,40.14,39.98,0.56,0.79,6.15,3.25,178142007058.0,178142007058.0
2573,300308.SZ,中际旭创,27.96,-0.29,-1.03,41759.0,117332139.79,1.52,28.35,27.92,28.35,28.25,0.66,0.56,19.7,1.89,22394891592.0,20923611844.0
2574,300760.SZ,迈瑞医疗,324.72,-3.37,-1.03,25370.0,826723209.54,1.67,328.98,323.5,328.01,328.09,0.58,0.21,36.44,13.04,393703969460.0,393703652858.0
2575,601890.SH,亚星锚链,8.67,-0.09,-1.03,141628.0,123876909.0,2.85,8.89,8.64,8.79,8.76,0.66,1.48,64.79,2.6,8317998000.0,8317998000.0
2576,300790.SZ,宇瞳光学,16.36,-0.17,-1.03,18029.0,29567992.0,2.0,16.6,16.27,16.52,16.53,0.64,0.72,43.71,3.11,5535907696.0,4091297642.0
2577,002288.SZ,超华科技,4.81,-0.05,-1.03,61692.0,29995056.92,2.47,4.92,4.8,4.86,4.86,1.1,0.77,102.37,2.64,4481206409.0,3853599749.0
2578,605365.SH,立达信,16.32,-0.17,-1.03,7123.0,11718893.0,1.58,16.57,16.31,16.41,16.49,0.77,1.24,12.96,2.47,8216304000.0,934605600.0
2579,601068.SH,中铝国际,4.8,-0.05,-1.03,106843.0,51779583.0,2.27,4.9,4.79,4.87,4.85,0.7,0.42,128.66,2.63,14203520002.0,12286035202.0
2580,301048.SZ,金鹰重工,8.64,-0.09,-1.03,12409.0,10793164.0,1.83,8.77,8.61,8.75,8.73,0.81,0.93,20.25,2.22,4608000576.0,1152000576.0
2581,002049.SZ,紫光国微,122.77,-1.28,-1.03,108179.0,1333595354.79,2.93,125.68,122.05,124.45,124.05,0.74,1.27,38.33,11.67,104306441806.0,104306239236.0
2582,605033.SH,美邦股份,17.24,-0.18,-1.03,4678.0,8111349.0,1.61,17.5,17.22,17.5,17.42,0.76,1.38,15.94,2.19,2375551320.0,582712000.0
2583,600649.SH,城投控股,3.83,-0.04,-1.03,102305.0,39499807.0,2.07,3.91,3.83,3.87,3.87,0.85,0.4,23.79,0.48,9688274678.0,9688274678.0
2584,600742.SH,一汽富维,8.61,-0.09,-1.03,46819.0,40518024.0,1.03,8.7,8.61,8.68,8.7,1.25,0.69,11.25,0.82,6353958955.0,5842007718.0
2585,600160.SH,巨化股份,16.26,-0.17,-1.03,129299.0,211547545.0,2.01,16.53,16.2,16.5,16.43,0.78,0.48,19.38,2.98,43897871277.0,43897871277.0
2586,601949.SH,中国出版,4.78,-0.05,-1.04,82544.0,39807850.0,2.07,4.87,4.77,4.82,4.83,0.79,0.45,22.23,1.12,8711550000.0,8711550000.0
2587,603182.SH,嘉华股份,18.15,-0.19,-1.04,27565.0,50548954.0,2.78,18.64,18.13,18.64,18.34,0.66,6.7,24.17,3.17,2986582500.0,746691000.0
2588,600769.SH,祥龙电业,7.63,-0.08,-1.04,30670.0,23586727.0,1.69,7.76,7.63,7.69,7.71,0.61,0.82,284.99,38.22,2861076036.0,2861076036.0
2589,300953.SZ,震裕科技,84.82,-0.89,-1.04,15342.0,132015146.83,4.19,88.22,84.63,85.72,85.71,0.91,3.37,48.6,3.59,8718041337.0,3866095600.0
2590,002672.SZ,东江环保,5.71,-0.06,-1.04,29281.0,16740326.0,2.08,5.78,5.66,5.76,5.77,1.02,0.43,-41.72,1.12,5020615152.0,3877194933.0
2591,301333.SZ,诺思格,94.21,-0.99,-1.04,3793.0,35800125.41,3.46,95.88,92.59,94.45,95.2,0.46,2.53,50.56,3.63,5652600000.0,1413150000.0
2592,002885.SZ,京泉华,36.16,-0.38,-1.04,98145.0,356503166.26,4.27,37.28,35.72,36.01,36.54,0.93,7.06,42.68,7.11,6560729376.0,5027113770.0
2593,688084.SH,晶品特装,75.12,-0.79,-1.04,12370.0,92770104.0,3.43,76.68,74.08,75.19,75.91,0.78,7.09,220.51,3.41,5683509038.0,1311501976.0
2594,600489.SH,中金黄金,8.55,-0.09,-1.04,393314.0,337961094.0,3.13,8.77,8.5,8.61,8.64,0.89,0.9,18.11,1.63,41444522422.0,37300753346.0
2595,002088.SZ,鲁阳节能,22.8,-0.24,-1.04,10988.0,25037939.46,2.65,23.19,22.58,23.0,23.04,0.42,0.24,18.63,4.19,11544382961.0,10290229084.0
2596,603896.SH,寿仙谷,40.83,-0.43,-1.04,13109.0,53826951.0,3.05,41.96,40.7,41.96,41.26,0.36,0.66,46.4,4.83,8051812658.0,8051812658.0
2597,300837.SZ,浙矿股份,43.66,-0.46,-1.04,1968.0,8664550.0,2.36,44.38,43.34,44.13,44.12,0.35,0.59,23.57,3.7,4366000000.0,1451695000.0
2598,603991.SH,至正股份,36.05,-0.38,-1.04,953.0,3443120.0,1.7,36.43,35.81,36.43,36.43,0.63,0.13,-201.93,8.74,2686986678.0,2686986678.0
2599,002893.SZ,华通热力,8.53,-0.09,-1.04,13720.0,11832402.75,2.32,8.72,8.52,8.67,8.62,0.9,0.68,62.59,2.65,1729884000.0,1721269084.0
2600,002952.SZ,亚世光电,16.07,-0.17,-1.05,20897.0,34054589.0,3.39,16.54,15.99,16.24,16.24,0.68,1.6,23.09,3.03,2640943800.0,2099292912.0
2601,600312.SH,平高电气,8.5,-0.09,-1.05,144530.0,124007825.0,3.03,8.74,8.48,8.59,8.59,0.73,1.07,48.48,1.24,11533831127.0,11533831127.0
2602,301200.SZ,大族数控,39.61,-0.42,-1.05,3847.0,15347420.0,1.27,40.12,39.61,40.03,40.03,0.63,0.92,31.18,2.91,16636200000.0,1663620000.0
2603,601619.SH,嘉泽新能,3.77,-0.04,-1.05,68217.0,25916094.0,1.84,3.83,3.76,3.83,3.81,0.77,0.29,13.96,1.6,9177742548.0,9022071708.0
2604,603722.SH,阿科力,39.57,-0.42,-1.05,3427.0,13577140.0,2.05,40.2,39.38,39.91,39.99,0.38,0.39,25.01,4.72,3479686875.0,3479686875.0
2605,600819.SH,耀皮玻璃,4.71,-0.05,-1.05,23859.0,11329187.0,2.1,4.79,4.69,4.78,4.76,1.06,0.32,113.81,1.26,4403454685.0,3520329676.0
