,股票名称,股票代码,识别日期,最新日期,形态识别,左底id,左底价格,右底id,右底价格,中顶id,中顶价格,收盘价格,颈线价格,首次突破,突破幅度,当日涨幅,突破放量,当前成交量-手,平均成交量-手,最大盈利id,最大盈利价格,最大盈利比例%,最大亏损id,最大亏损价格,最大亏损比例%
125,尚荣医疗,002551.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,4.85,2022-03-09 00:00:00,4.8,2022-03-04 00:00:00,5.23,,,,False,,,,,,,,,,
126,温氏股份,300498.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,18.81,2022-03-15 00:00:00,18.78,2022-02-10 00:00:00,21.98,,,,False,,,,,,,,,,
127,ST瀚叶,600226.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-24 00:00:00,2.1,2022-02-24 00:00:00,2.11,2022-02-08 00:00:00,2.27,,,,False,,,,,,,,,,
128,达刚控股,300103.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,8.32,2022-03-15 00:00:00,8.47,2022-02-18 00:00:00,9.7,,,,False,,,,,,,,,,
129,富满电子,300671.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,62.66,2022-02-14 00:00:00,62.73,2022-02-10 00:00:00,64.77,92.51,64.77,,True,,,,,,,,,,
130,江苏有线,600959.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.08,2022-03-15 00:00:00,3.12,2022-02-23 00:00:00,3.76,,,,False,,,,,,,,,,
131,永东股份,002753.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,8.57,2022-03-15 00:00:00,8.51,2022-03-03 00:00:00,9.47,,,,False,,,,,,,,,,
132,银都股份,603277.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,17.68,2022-03-15 00:00:00,17.52,2022-02-23 00:00:00,20.32,,,,False,,,,,,,,,,
133,天奇股份,002009.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,16.31,2022-02-14 00:00:00,16.34,2022-02-09 00:00:00,17.29,18.75,17.29,,True,,,,,,,,,,
134,英洛华,000795.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,6.63,2022-03-15 00:00:00,6.7,2022-02-23 00:00:00,8.79,,,,False,,,,,,,,,,
135,国中水务,600187.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,2.31,2022-03-15 00:00:00,2.27,2022-03-10 00:00:00,2.61,,,,False,,,,,,,,,,
136,广哈通信,300711.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,12.98,2022-03-15 00:00:00,12.88,2022-03-01 00:00:00,15.31,,,,False,,,,,,,,,,
137,湖南黄金,002155.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-07 00:00:00,10.24,2022-03-15 00:00:00,10.32,2022-02-24 00:00:00,13.08,,,,False,,,,,,,,,,
138,世茂能源,605028.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,20.26,2022-03-15 00:00:00,20.08,2022-03-03 00:00:00,24.03,,,,False,,,,,,,,,,
139,联发股份,002394.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,7.54,2022-03-15 00:00:00,7.4,2022-03-03 00:00:00,8.04,,,,False,,,,,,,,,,
140,航发科技,600391.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,20.65,2022-03-09 00:00:00,20.8,2022-03-02 00:00:00,24.32,,,,False,,,,,,,,,,
141,棕榈股份,002431.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-07 00:00:00,2.96,2022-03-15 00:00:00,2.97,2022-02-17 00:00:00,3.71,,,,False,,,,,,,,,,
142,欧菲光,002456.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-11 00:00:00,7.25,2022-03-15 00:00:00,7.16,2022-02-23 00:00:00,8.26,,,,False,,,,,,,,,,
143,龙星化工,002442.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,5.55,2022-03-15 00:00:00,5.49,2022-03-03 00:00:00,6.28,,,,False,,,,,,,,,,
144,清源股份,603628.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,11.06,2022-02-11 00:00:00,11.26,2022-02-09 00:00:00,11.85,14.1,11.85,,True,,,,,,,,,,
145,佳隆股份,002495.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,2.56,2022-03-15 00:00:00,2.55,2022-03-03 00:00:00,2.98,,,,False,,,,,,,,,,
146,东贝集团,601956.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,6.03,2022-03-09 00:00:00,6.01,2022-03-02 00:00:00,6.37,,,,False,,,,,,,,,,
147,九华旅游,603199.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,21.0,2022-03-15 00:00:00,21.18,2022-02-10 00:00:00,27.33,,,,False,,,,,,,,,,
148,恒星科技,002132.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,5.03,2022-02-22 00:00:00,5.03,2022-02-09 00:00:00,5.28,,,,False,,,,,,,,,,
149,上海凤凰,600679.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,10.56,2022-03-15 00:00:00,10.51,2022-02-15 00:00:00,11.69,,,,False,,,,,,,,,,
150,飞乐音响,600651.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,3.14,2022-03-15 00:00:00,3.2,2022-02-23 00:00:00,3.71,,,,False,,,,,,,,,,
151,华达科技,603358.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,18.95,2022-03-09 00:00:00,19.19,2022-02-17 00:00:00,21.22,,,,False,,,,,,,,,,
152,中原传媒,000719.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,7.63,2022-03-15 00:00:00,7.53,2022-02-09 00:00:00,8.4,,,,False,,,,,,,,,,
153,浪莎股份,600137.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,13.37,2022-03-15 00:00:00,13.52,2022-03-02 00:00:00,15.51,,,,False,,,,,,,,,,
154,中源协和,600645.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,21.86,2022-03-09 00:00:00,22.12,2022-02-21 00:00:00,24.88,,,,False,,,,,,,,,,
155,新天药业,002873.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,18.52,2022-02-11 00:00:00,18.71,2022-02-09 00:00:00,20.65,,,,False,,,,,,,,,,
156,南风股份,300004.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,6.01,2022-02-15 00:00:00,6.08,2022-02-09 00:00:00,6.34,7.01,6.34,,True,,,,,,,,,,
157,厦门象屿,600057.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-24 00:00:00,7.9,2022-03-17 00:00:00,7.89,2022-03-03 00:00:00,9.1,,,,False,,,,,,,,,,
158,东瑞股份,001201.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,34.05,2022-03-15 00:00:00,34.68,2022-03-01 00:00:00,43.72,,,,False,,,,,,,,,,
159,惠天热电,000692.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,3.87,2022-02-17 00:00:00,3.9,2022-02-10 00:00:00,4.35,4.68,4.35,,True,,,,,,,,,,
160,大名城,600094.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.57,2022-02-24 00:00:00,3.57,2022-02-21 00:00:00,3.8,,,,False,,,,,,,,,,
161,赣粤高速,600269.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,3.31,2022-03-15 00:00:00,3.34,2022-02-08 00:00:00,3.65,,,,False,,,,,,,,,,
162,神开股份,002278.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,5.43,2022-03-15 00:00:00,5.38,2022-03-03 00:00:00,6.91,,,,False,,,,,,,,,,
163,栖霞建设,600533.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,3.13,2022-03-15 00:00:00,3.07,2022-02-22 00:00:00,3.6,,,,False,,,,,,,,,,
164,龙江交通,601188.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-24 00:00:00,3.2,2022-03-15 00:00:00,3.17,2022-03-04 00:00:00,4.01,,,,False,,,,,,,,,,
165,创意信息,300366.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,10.13,2022-03-15 00:00:00,10.22,2022-02-23 00:00:00,12.71,,,,False,,,,,,,,,,
166,菲达环保,600526.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,5.51,2022-03-15 00:00:00,5.49,2022-02-21 00:00:00,6.41,,,,False,,,,,,,,,,
167,天桥起重,002523.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,2.59,2022-03-15 00:00:00,2.55,2022-02-14 00:00:00,3.43,,,,False,,,,,,,,,,
168,新研股份,300159.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.57,2022-03-15 00:00:00,3.57,2022-02-24 00:00:00,4.5,,,,False,,,,,,,,,,
169,中国医药,600056.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-07 00:00:00,10.5,2022-02-24 00:00:00,10.62,2022-02-21 00:00:00,10.92,30.24,10.92,,True,,,,,,,,,,
170,耐普矿机,300818.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,38.14,2022-03-15 00:00:00,38.13,2022-02-23 00:00:00,44.12,,,,False,,,,,,,,,,
171,浙文影业,601599.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,2.96,2022-02-11 00:00:00,2.97,2022-02-08 00:00:00,3.1,3.44,3.1,,True,,,,,,,,,,
172,ST天圣,002872.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,4.96,2022-03-15 00:00:00,5.04,2022-03-07 00:00:00,5.45,,,,False,,,,,,,,,,
173,内蒙华电,600863.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.13,2022-03-15 00:00:00,3.15,2022-02-10 00:00:00,4.01,,,,False,,,,,,,,,,
174,电能股份,600877.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,13.5,2022-03-15 00:00:00,13.35,2022-03-02 00:00:00,14.58,,,,False,,,,,,,,,,
175,英派斯,002899.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,13.19,2022-03-15 00:00:00,12.95,2022-03-07 00:00:00,14.32,,,,False,,,,,,,,,,
176,键凯科技,688356.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-10 00:00:00,197.69,2022-02-11 00:00:00,199.4,2022-02-11 00:00:00,199.4,223.33,199.4,,True,,,,,,,,,,
177,利通电子,603629.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-24 00:00:00,20.99,2022-02-28 00:00:00,20.85,2022-02-25 00:00:00,21.07,,,,False,,,,,,,,,,
178,金洲管道,002443.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,7.5,2022-03-15 00:00:00,7.36,2022-02-18 00:00:00,9.1,,,,False,,,,,,,,,,
179,晋亿实业,601002.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,4.86,2022-03-15 00:00:00,4.88,2022-03-11 00:00:00,5.59,,,,False,,,,,,,,,,
180,皖通科技,002331.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,7.88,2022-02-15 00:00:00,7.97,2022-02-09 00:00:00,8.36,9.31,8.36,,True,,,,,,,,,,
181,路德环境,688156.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-14 00:00:00,21.56,2022-03-15 00:00:00,21.75,2022-02-10 00:00:00,26.23,,,,False,,,,,,,,,,
182,竞业达,003005.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-14 00:00:00,30.57,2022-03-15 00:00:00,30.1,2022-02-22 00:00:00,42.0,,,,False,,,,,,,,,,
183,玉龙股份,601028.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,17.9,2022-03-15 00:00:00,17.69,2022-02-21 00:00:00,20.86,,,,False,,,,,,,,,,
184,曲美家居,603818.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-11 00:00:00,11.15,2022-03-15 00:00:00,10.98,2022-03-04 00:00:00,13.43,,,,False,,,,,,,,,,
185,凤竹纺织,600493.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,5.4,2022-03-15 00:00:00,5.45,2022-03-03 00:00:00,6.17,,,,False,,,,,,,,,,
186,辰欣药业,603367.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,12.14,2022-03-15 00:00:00,12.03,2022-02-09 00:00:00,12.7,,,,False,,,,,,,,,,
187,恒而达,300946.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,58.34,2022-02-11 00:00:00,59.12,2022-02-09 00:00:00,62.3,73.57,62.3,,True,,,,,,,,,,
188,康强电子,002119.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,12.3,2022-03-15 00:00:00,12.1,2022-03-01 00:00:00,14.21,,,,False,,,,,,,,,,
189,香山股份,002870.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-14 00:00:00,30.8,2022-03-15 00:00:00,30.65,2022-02-17 00:00:00,33.9,,,,False,,,,,,,,,,
190,立华股份,300761.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-15 00:00:00,33.21,2022-03-15 00:00:00,33.02,2022-03-07 00:00:00,38.4,,,,False,,,,,,,,,,
191,葛洲坝,600068.SH,2022-03-17 00:00:00,2021-09-01 00:00:00,True,2021-07-09 00:00:00,7.9,2021-07-28 00:00:00,7.95,2021-07-16 00:00:00,8.15,9.93,8.15,,True,,,,,,,,,,
192,炬申股份,001202.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,16.32,2022-03-15 00:00:00,16.42,2022-03-07 00:00:00,21.96,,,,False,,,,,,,,,,
193,中泰化学,002092.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-05 00:00:00,9.43,2022-03-15 00:00:00,9.35,2022-02-11 00:00:00,11.46,,,,False,,,,,,,,,,
194,上纬新材,688585.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,9.42,2022-03-15 00:00:00,9.33,2022-03-04 00:00:00,10.25,,,,False,,,,,,,,,,
195,亚太实业,000691.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,4.41,2022-03-15 00:00:00,4.47,2022-03-02 00:00:00,4.97,,,,False,,,,,,,,,,
196,吉电股份,000875.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,7.56,2022-02-22 00:00:00,7.65,2022-02-10 00:00:00,8.48,8.84,8.48,,True,,,,,,,,,,
197,康德莱,603987.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,19.25,2022-02-14 00:00:00,19.52,2022-02-10 00:00:00,20.98,,,,False,,,,,,,,,,
198,交大昂立,600530.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.89,2022-02-17 00:00:00,3.94,2022-02-09 00:00:00,4.26,,,,False,,,,,,,,,,
199,深圳新星,603978.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,22.72,2022-02-14 00:00:00,22.75,2022-02-09 00:00:00,24.03,24.85,24.03,,True,,,,,,,,,,
200,义翘神州,301047.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-14 00:00:00,315.05,2022-03-09 00:00:00,311.1,2022-02-28 00:00:00,352.0,,,,False,,,,,,,,,,
201,ST安控,300370.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,1.82,2022-03-15 00:00:00,1.81,2022-03-03 00:00:00,2.1,,,,False,,,,,,,,,,
202,星光农机,603789.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,8.71,2022-03-15 00:00:00,8.61,2022-02-23 00:00:00,10.3,,,,False,,,,,,,,,,
203,能辉科技,301046.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,39.5,2022-02-11 00:00:00,39.83,2022-02-09 00:00:00,42.24,,,,False,,,,,,,,,,
204,楚天科技,300358.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,19.71,2022-03-09 00:00:00,19.67,2022-02-10 00:00:00,24.19,,,,False,,,,,,,,,,
205,青海华鼎,600243.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.94,2022-03-15 00:00:00,4.01,2022-02-25 00:00:00,4.99,,,,False,,,,,,,,,,
206,兆易创新,603986.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,139.1,2022-02-14 00:00:00,139.54,2022-02-10 00:00:00,145.04,162.8,145.04,,True,,,,,,,,,,
207,浩洋股份,300833.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-14 00:00:00,63.8,2022-03-15 00:00:00,63.4,2022-02-23 00:00:00,72.6,,,,False,,,,,,,,,,
208,伟隆股份,002871.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,9.62,2022-03-15 00:00:00,9.69,2022-02-17 00:00:00,11.97,,,,False,,,,,,,,,,
209,创业环保,600874.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,6.28,2022-03-15 00:00:00,6.35,2022-03-10 00:00:00,7.56,,,,False,,,,,,,,,,
210,申华控股,600653.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,1.82,2022-03-15 00:00:00,1.84,2022-02-21 00:00:00,2.04,,,,False,,,,,,,,,,
211,舒泰神,300204.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-07 00:00:00,15.75,2022-02-11 00:00:00,15.88,2022-02-10 00:00:00,17.74,23.01,17.74,,True,,,,,,,,,,
212,森远股份,300210.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.35,2022-03-15 00:00:00,3.36,2022-03-02 00:00:00,3.79,,,,False,,,,,,,,,,
213,中兵红箭,000519.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-11 00:00:00,17.76,2022-03-15 00:00:00,17.62,2022-02-24 00:00:00,22.93,,,,False,,,,,,,,,,
214,纵横通信,603602.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,11.52,2022-03-17 00:00:00,11.39,2022-03-11 00:00:00,14.8,,,,False,,,,,,,,,,
215,索通发展,603612.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,17.15,2022-03-15 00:00:00,17.04,2022-03-04 00:00:00,20.64,,,,False,,,,,,,,,,
216,日科化学,300214.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,7.3,2022-03-15 00:00:00,7.16,2022-03-02 00:00:00,8.67,,,,False,,,,,,,,,,
217,信达地产,600657.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,3.77,2022-02-17 00:00:00,3.8,2022-02-10 00:00:00,4.0,,,,False,,,,,,,,,,
218,长江投资,600119.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,7.12,2022-02-11 00:00:00,7.22,2022-02-08 00:00:00,7.52,,,,False,,,,,,,,,,
219,扬子新材,002652.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.29,2022-03-09 00:00:00,3.32,2022-02-08 00:00:00,3.58,3.74,3.58,,True,,,,,,,,,,
220,北陆药业,300016.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,7.82,2022-03-09 00:00:00,7.77,2022-03-04 00:00:00,8.5,,,,False,,,,,,,,,,
221,瀛通通讯,002861.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-15 00:00:00,11.71,2022-03-15 00:00:00,11.61,2022-02-23 00:00:00,12.65,,,,False,,,,,,,,,,
222,华东重机,002685.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.17,2022-03-15 00:00:00,3.15,2022-03-01 00:00:00,3.6,,,,False,,,,,,,,,,
223,黑猫股份,002068.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-25 00:00:00,9.6,2022-02-11 00:00:00,9.63,2022-01-26 00:00:00,10.04,,,,False,,,,,,,,,,
224,宁波联合,600051.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,6.99,2022-03-15 00:00:00,7.04,2022-03-07 00:00:00,10.62,,,,False,,,,,,,,,,
225,健盛集团,603558.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,10.53,2022-03-17 00:00:00,10.7,2022-03-03 00:00:00,11.99,,,,False,,,,,,,,,,
226,龙大肉食,002726.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-07 00:00:00,8.57,2022-02-14 00:00:00,8.59,2022-02-10 00:00:00,8.9,,,,False,,,,,,,,,,
227,南京港,002040.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,5.92,2022-03-15 00:00:00,6.02,2022-03-03 00:00:00,7.32,,,,False,,,,,,,,,,
228,长川科技,300604.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-14 00:00:00,38.74,2022-03-16 00:00:00,38.1,2022-02-28 00:00:00,43.66,,,,False,,,,,,,,,,
229,山推股份,000680.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.79,2022-03-15 00:00:00,3.75,2022-02-18 00:00:00,4.39,,,,False,,,,,,,,,,
230,天士力,600535.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,13.49,2022-03-15 00:00:00,13.36,2022-03-03 00:00:00,15.2,,,,False,,,,,,,,,,
231,*ST中新,603996.SH,2022-03-17 00:00:00,2022-03-30 00:00:00,True,2022-01-28 00:00:00,1.29,2022-03-17 00:00:00,1.3,2022-03-02 00:00:00,1.72,,,,False,,,,,,,,,,
232,金财互联,002530.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-14 00:00:00,8.05,2022-03-15 00:00:00,8.06,2022-02-11 00:00:00,15.83,,,,False,,,,,,,,,,
233,天富能源,600509.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,4.94,2022-03-15 00:00:00,5.01,2022-03-03 00:00:00,6.06,,,,False,,,,,,,,,,
234,兆新股份,002256.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.31,2022-03-15 00:00:00,3.34,2022-02-17 00:00:00,4.01,,,,False,,,,,,,,,,
235,精艺股份,002295.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,6.47,2022-03-15 00:00:00,6.48,2022-03-03 00:00:00,7.73,,,,False,,,,,,,,,,
236,招商蛇口,001979.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-14 00:00:00,12.84,2022-03-15 00:00:00,12.77,2022-03-07 00:00:00,14.74,,,,False,,,,,,,,,,
237,*ST西水,600291.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-02-24 00:00:00,4.14,2022-03-16 00:00:00,4.11,2022-03-07 00:00:00,5.13,,,,False,,,,,,,,,,
238,弘讯科技,603015.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,6.53,2022-03-15 00:00:00,6.48,2022-03-10 00:00:00,7.46,,,,False,,,,,,,,,,
239,广电电气,601616.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.26,2022-03-15 00:00:00,3.2,2022-03-03 00:00:00,3.59,,,,False,,,,,,,,,,
240,重庆水务,601158.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,5.85,2022-03-15 00:00:00,5.75,2022-03-11 00:00:00,6.31,,,,False,,,,,,,,,,
241,万通发展,600246.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,9.42,2022-03-09 00:00:00,9.34,2022-02-23 00:00:00,10.95,,,,False,,,,,,,,,,
242,滨海能源,000695.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,8.88,2022-02-24 00:00:00,8.89,2022-02-09 00:00:00,9.76,,,,False,,,,,,,,,,
243,国风塑业,000859.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,6.27,2022-02-15 00:00:00,6.31,2022-02-08 00:00:00,6.61,6.88,6.61,,True,,,,,,,,,,
244,凯普生物,300639.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-28 00:00:00,27.35,2022-02-14 00:00:00,27.46,2022-02-10 00:00:00,29.23,31.01,29.23,,True,,,,,,,,,,
245,先锋新材,300163.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,3.47,2022-03-15 00:00:00,3.46,2022-02-24 00:00:00,4.07,,,,False,,,,,,,,,,
246,利群股份,601366.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-14 00:00:00,6.26,2022-03-15 00:00:00,6.23,2022-03-09 00:00:00,6.87,,,,False,,,,,,,,,,
247,美亚柏科,300188.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,14.51,2022-03-10 00:00:00,14.32,2022-02-21 00:00:00,15.88,,,,False,,,,,,,,,,
248,中旗新材,001212.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,29.46,2022-03-16 00:00:00,29.91,2022-03-08 00:00:00,36.47,,,,False,,,,,,,,,,
249,中通国脉,603559.SH,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,10.61,2022-02-11 00:00:00,10.81,2022-02-09 00:00:00,11.34,14.0,11.34,,True,,,,,,,,,,
250,网宿科技,300017.SZ,2022-03-17 00:00:00,2022-04-15 00:00:00,True,2022-01-27 00:00:00,5.79,2022-03-15 00:00:00,5.72,2022-02-23 00:00:00,7.3,,,,False,,,,,,,,,,
